CodigoNacional;Fecha;TxPM;FechaHora
330020;31-12-2021;31.6;2021-12-31 16:31
330020;30-12-2021;31.0;2021-12-30 16:18
330020;29-12-2021;23.1;2021-12-29 15:07
330020;28-12-2021;29.9;2021-12-28 15:18
330020;27-12-2021;31.2;2021-12-27 15:47
330020;26-12-2021;34.1;2021-12-26 17:02
330020;25-12-2021;33.7;2021-12-25 14:59
330020;24-12-2021;32.7;2021-12-24 17:31
330020;23-12-2021;28.0;2021-12-23 17:28
330020;22-12-2021;30.0;2021-12-22 17:08
330020;21-12-2021;32.0;2021-12-21 16:13
330020;20-12-2021;33.0;2021-12-20 16:36
330020;19-12-2021;33.8;2021-12-19 16:27
330020;18-12-2021;32.5;2021-12-18 16:00
330020;17-12-2021;30.5;2021-12-17 16:35
330020;16-12-2021;29.2;2021-12-16 16:12
330020;15-12-2021;31.4;2021-12-15 16:20
330020;14-12-2021;28.2;2021-12-14 17:47
330020;13-12-2021;26.8;2021-12-13 16:35
330020;12-12-2021;24.6;2021-12-12 18:30
330020;11-12-2021;23.0;2021-12-11 15:02
330020;10-12-2021;24.0;2021-12-10 15:33
330020;09-12-2021;29.6;2021-12-09 15:34
330020;08-12-2021;30.8;2021-12-08 15:28
330020;07-12-2021;28.8;2021-12-07 18:05
330020;06-12-2021;28.3;2021-12-06 18:23
330020;05-12-2021;34.3;2021-12-05 15:09
330020;04-12-2021;33.0;2021-12-04 16:07
330020;03-12-2021;28.0;2021-12-03 16:07
330020;02-12-2021;28.5;2021-12-02 16:52
330020;01-12-2021;27.4;2021-12-01 17:01
330020;30-11-2021;26.1;2021-11-30 16:50
330020;29-11-2021;29.4;2021-11-29 15:35
330020;28-11-2021;30.4;2021-11-28 16:42
330020;27-11-2021;25.1;2021-11-27 16:48
330020;26-11-2021;27.1;2021-11-26 14:15
330020;25-11-2021;32.6;2021-11-25 16:41
330020;24-11-2021;24.8;2021-11-24 17:44
330020;23-11-2021;26.4;2021-11-23 16:20
330020;22-11-2021;33.6;2021-11-22 15:29
330020;21-11-2021;32.3;2021-11-21 16:16
330020;20-11-2021;31.0;2021-11-20 15:35
330020;19-11-2021;28.3;2021-11-19 16:01
330020;18-11-2021;30.4;2021-11-18 16:58
330020;17-11-2021;30.0;2021-11-17 16:06
330020;16-11-2021;29.9;2021-11-16 15:41
330020;15-11-2021;26.8;2021-11-15 17:15
330020;14-11-2021;28.4;2021-11-14 16:20
330020;13-11-2021;24.4;2021-11-13 18:01
330020;12-11-2021;26.9;2021-11-12 14:33
330020;11-11-2021;26.8;2021-11-11 15:50
330020;10-11-2021;25.8;2021-11-10 16:40
330020;09-11-2021;25.3;2021-11-09 13:39
330020;08-11-2021;31.3;2021-11-08 16:07
330020;07-11-2021;29.0;2021-11-07 17:11
330020;06-11-2021;26.2;2021-11-06 16:27
330020;05-11-2021;27.4;2021-11-05 16:49
330020;04-11-2021;23.0;2021-11-04 17:52
330020;03-11-2021;22.9;2021-11-03 14:35
330020;02-11-2021;30.7;2021-11-02 16:26
330020;01-11-2021;25.9;2021-11-01 13:41
330020;31-10-2021;26.7;2021-10-31 13:36
330020;30-10-2021;33.3;2021-10-30 16:17
330020;29-10-2021;31.3;2021-10-29 14:12
330020;28-10-2021;33.4;2021-10-28 16:14
330020;27-10-2021;27.0;2021-10-27 14:34
330020;26-10-2021;28.3;2021-10-26 16:12
330020;25-10-2021;32.9;2021-10-25 16:18
330020;24-10-2021;30.2;2021-10-24 17:00
330020;23-10-2021;24.5;2021-10-23 17:53
330020;22-10-2021;22.1;2021-10-22 15:52
330020;21-10-2021;24.9;2021-10-21 16:54
330020;20-10-2021;18.1;2021-10-20 15:32
330020;19-10-2021;31.1;2021-10-19 14:51
330020;18-10-2021;30.6;2021-10-18 15:51
330020;17-10-2021;26.1;2021-10-17 16:59
330020;16-10-2021;24.5;2021-10-16 16:32
330020;15-10-2021;21.6;2021-10-15 16:13
330020;14-10-2021;16.6;2021-10-14 17:27
330020;13-10-2021;22.3;2021-10-13 16:23
330020;12-10-2021;20.4;2021-10-12 16:36
330020;11-10-2021;29.2;2021-10-11 15:47
330020;10-10-2021;22.8;2021-10-10 18:12
330020;09-10-2021;22.2;2021-10-09 15:06
330020;08-10-2021;18.3;2021-10-08 16:33
330020;07-10-2021;23.4;2021-10-07 15:12
330020;06-10-2021;27.5;2021-10-06 15:42
330020;05-10-2021;24.0;2021-10-05 15:38
330020;04-10-2021;25.5;2021-10-04 14:27
330020;03-10-2021;22.7;2021-10-03 16:11
330020;02-10-2021;19.3;2021-10-02 15:44
330020;01-10-2021;23.3;2021-10-01 15:50
330020;30-09-2021;20.8;2021-09-30 17:27
330020;29-09-2021;25.1;2021-09-29 13:51
330020;28-09-2021;28.1;2021-09-28 15:21
330020;27-09-2021;26.3;2021-09-27 16:44
330020;26-09-2021;25.0;2021-09-26 16:07
330020;25-09-2021;22.1;2021-09-25 15:39
330020;24-09-2021;32.2;2021-09-24 14:14
330020;23-09-2021;27.8;2021-09-23 16:37
330020;22-09-2021;20.6;2021-09-22 17:10
330020;21-09-2021;21.3;2021-09-21 13:37
330020;20-09-2021;21.8;2021-09-20 17:14
330020;19-09-2021;18.3;2021-09-19 15:34
330020;18-09-2021;19.9;2021-09-18 15:45
330020;17-09-2021;22.7;2021-09-17 15:35
330020;16-09-2021;24.9;2021-09-16 15:09
330020;15-09-2021;22.9;2021-09-15 17:21
330020;14-09-2021;21.5;2021-09-14 16:45
330020;13-09-2021;13.3;2021-09-13 18:16
330020;12-09-2021;14.7;2021-09-12 14:58
330020;11-09-2021;12.8;2021-09-11 15:21
330020;10-09-2021;24.3;2021-09-10 14:10
330020;09-09-2021;24.9;2021-09-09 16:31
330020;08-09-2021;19.2;2021-09-08 17:36
330020;07-09-2021;14.6;2021-09-07 16:56
330020;06-09-2021;15.7;2021-09-06 15:28
330020;05-09-2021;20.3;2021-09-05 15:35
330020;04-09-2021;21.2;2021-09-04 15:30
330020;03-09-2021;13.0;2021-09-03 17:27
330020;02-09-2021;21.6;2021-09-02 15:12
330020;01-09-2021;18.3;2021-09-01 16:37
330020;31-08-2021;18.8;2021-08-31 15:46
330020;30-08-2021;14.8;2021-08-30 15:08
330020;29-08-2021;26.3;2021-08-29 14:30
330020;28-08-2021;23.7;2021-08-28 15:44
330020;27-08-2021;15.2;2021-08-27 14:03
330020;26-08-2021;17.4;2021-08-26 15:54
330020;25-08-2021;15.4;2021-08-25 15:06
330020;24-08-2021;16.9;2021-08-24 15:34
330020;23-08-2021;16.8;2021-08-23 13:57
330020;22-08-2021;17.8;2021-08-22 14:58
330020;21-08-2021;20.0;2021-08-21 12:20
330020;20-08-2021;13.0;2021-08-20 13:17
330020;19-08-2021;14.6;2021-08-19 12:38
330020;18-08-2021;14.9;2021-08-18 13:05
330020;17-08-2021;20.2;2021-08-17 14:37
330020;16-08-2021;17.5;2021-08-16 16:18
330020;15-08-2021;12.7;2021-08-15 15:06
330020;14-08-2021;19.8;2021-08-14 15:06
330020;13-08-2021;16.9;2021-08-13 15:44
330020;12-08-2021;12.0;2021-08-12 15:23
330020;11-08-2021;20.7;2021-08-11 14:20
330020;10-08-2021;19.7;2021-08-10 16:00
330020;09-08-2021;16.0;2021-08-09 16:02
330020;08-08-2021;13.5;2021-08-08 13:44
330020;07-08-2021;9.6;2021-08-07 14:10
330020;06-08-2021;18.5;2021-08-06 14:36
330020;05-08-2021;16.0;2021-08-05 16:15
330020;04-08-2021;21.1;2021-08-04 16:04
330020;03-08-2021;23.9;2021-08-03 14:23
330020;02-08-2021;27.9;2021-08-02 15:52
330020;01-08-2021;27.3;2021-08-01 15:21
330020;31-07-2021;23.5;2021-07-31 15:23
330020;30-07-2021;23.6;2021-07-30 15:22
330020;29-07-2021;23.6;2021-07-29 15:10
330020;28-07-2021;23.1;2021-07-28 15:55
330020;27-07-2021;17.9;2021-07-27 14:42
330020;26-07-2021;15.7;2021-07-26 15:12
330020;25-07-2021;17.2;2021-07-25 14:46
330020;24-07-2021;11.1;2021-07-24 15:42
330020;23-07-2021;21.2;2021-07-23 14:01
330020;22-07-2021;25.7;2021-07-22 15:26
330020;21-07-2021;25.9;2021-07-21 14:09
330020;20-07-2021;27.9;2021-07-20 15:31
330020;19-07-2021;23.9;2021-07-19 16:13
330020;18-07-2021;24.6;2021-07-18 15:24
330020;17-07-2021;18.6;2021-07-17 16:09
330020;16-07-2021;15.6;2021-07-16 15:09
330020;15-07-2021;18.0;2021-07-15 15:25
330020;14-07-2021;14.7;2021-07-14 15:37
330020;13-07-2021;13.9;2021-07-13 15:17
330020;12-07-2021;9.7;2021-07-12 16:09
330020;11-07-2021;20.9;2021-07-11 15:20
330020;10-07-2021;19.1;2021-07-10 15:51
330020;09-07-2021;13.2;2021-07-09 15:35
330020;08-07-2021;21.2;2021-07-08 13:50
330020;07-07-2021;18.8;2021-07-07 15:20
330020;06-07-2021;13.0;2021-07-06 15:42
330020;05-07-2021;22.1;2021-07-05 14:20
330020;04-07-2021;20.9;2021-07-04 15:26
330020;03-07-2021;18.8;2021-07-03 14:54
330020;02-07-2021;16.9;2021-07-02 15:46
330020;01-07-2021;15.7;2021-07-01 15:31
330020;30-06-2021;15.8;2021-06-30 12:58
330020;29-06-2021;23.3;2021-06-29 14:31
330020;28-06-2021;20.9;2021-06-28 15:53
330020;27-06-2021;14.6;2021-06-27 15:47
330020;26-06-2021;11.3;2021-06-26 15:45
330020;25-06-2021;10.2;2021-06-25 13:44
330020;24-06-2021;11.7;2021-06-24 15:32
330020;23-06-2021;10.2;2021-06-23 11:40
330020;22-06-2021;16.9;2021-06-22 13:27
330020;21-06-2021;18.6;2021-06-21 14:30
