CodigoNacional;Fecha;TnAM;FechaHora
330020;02-11-2018;12.7;2018-11-02 09:00
330020;01-11-2018;10.3;2018-11-01 04:46
330020;31-10-2018;11.1;2018-10-31 07:19
330020;30-10-2018;11.7;2018-10-30 07:47
330020;29-10-2018;13.7;2018-10-29 07:26
330020;28-10-2018;13.2;2018-10-28 06:42
330020;27-10-2018;14.3;2018-10-27 01:45
330020;26-10-2018;7.9;2018-10-26 06:51
330020;25-10-2018;12.3;2018-10-25 07:18
330020;24-10-2018;10.5;2018-10-24 07:23
330020;23-10-2018;7.7;2018-10-23 07:20
330020;22-10-2018;10.1;2018-10-22 03:46
330020;21-10-2018;6.3;2018-10-21 06:55
330020;20-10-2018;5.2;2018-10-20 07:05
330020;19-10-2018;7.2;2018-10-19 07:16
330020;18-10-2018;4.7;2018-10-18 07:15
330020;17-10-2018;5.9;2018-10-17 04:29
330020;16-10-2018;7.1;2018-10-16 05:25
330020;15-10-2018;7.0;2018-10-15 07:05
330020;14-10-2018;4.5;2018-10-14 07:10
330020;13-10-2018;7.7;2018-10-13 05:52
330020;12-10-2018;8.0;2018-10-12 03:44
330020;11-10-2018;11.1;2018-10-11 07:24
330020;10-10-2018;6.7;2018-10-10 07:23
330020;09-10-2018;9.7;2018-10-09 01:39
330020;08-10-2018;9.3;2018-10-08 02:38
330020;07-10-2018;8.2;2018-10-07 05:18
330020;06-10-2018;6.1;2018-10-06 07:25
330020;05-10-2018;8.0;2018-10-05 06:04
330020;04-10-2018;5.8;2018-10-04 07:19
330020;03-10-2018;4.6;2018-10-03 07:01
330020;02-10-2018;4.0;2018-10-02 07:16
330020;01-10-2018;5.5;2018-10-01 07:52
330020;30-09-2018;9.3;2018-09-30 08:45
330020;29-09-2018;10.1;2018-09-29 07:53
330020;28-09-2018;10.2;2018-09-28 05:32
330020;27-09-2018;12.2;2018-09-27 05:50
330020;26-09-2018;10.9;2018-09-26 04:30
330020;25-09-2018;6.9;2018-09-25 07:06
330020;24-09-2018;6.6;2018-09-24 06:47
330020;23-09-2018;10.0;2018-09-23 00:16
330020;22-09-2018;7.3;2018-09-22 08:16
330020;21-09-2018;5.3;2018-09-21 07:54
330020;20-09-2018;8.5;2018-09-20 06:56
330020;19-09-2018;5.5;2018-09-19 07:00
330020;18-09-2018;9.3;2018-09-18 08:25
330020;17-09-2018;8.5;2018-09-17 01:08
330020;16-09-2018;4.7;2018-09-16 07:59
330020;15-09-2018;8.4;2018-09-15 08:10
330020;14-09-2018;4.4;2018-09-14 07:04
330020;13-09-2018;4.9;2018-09-13 07:37
330020;12-09-2018;6.7;2018-09-12 05:07
330020;11-09-2018;7.6;2018-09-11 05:53
330020;10-09-2018;6.1;2018-09-10 07:44
330020;09-09-2018;4.2;2018-09-09 08:15
330020;08-09-2018;4.0;2018-09-08 08:14
330020;07-09-2018;4.7;2018-09-07 07:04
330020;06-09-2018;5.0;2018-09-06 07:17
330020;05-09-2018;8.8;2018-09-05 04:07
330020;04-09-2018;5.5;2018-09-04 05:57
330020;03-09-2018;4.2;2018-09-03 07:48
330020;02-09-2018;3.6;2018-09-02 08:13
330020;01-09-2018;6.0;2018-09-01 05:25
330020;31-08-2018;8.7;2018-08-31 00:00
330020;30-08-2018;8.4;2018-08-30 04:42
330020;29-08-2018;4.8;2018-08-29 08:04
330020;28-08-2018;5.7;2018-08-28 00:15
330020;27-08-2018;5.0;2018-08-27 07:23
330020;26-08-2018;3.5;2018-08-26 08:27
330020;25-08-2018;1.0;2018-08-25 08:42
330020;24-08-2018;-1.0;2018-08-24 07:28
330020;23-08-2018;5.0;2018-08-23 02:23
330020;22-08-2018;3.2;2018-08-22 05:05
330020;21-08-2018;2.3;2018-08-21 08:08
330020;20-08-2018;0.9;2018-08-20 07:09
330020;19-08-2018;0.2;2018-08-19 08:28
330020;18-08-2018;9.1;2018-08-18 08:20
330020;17-08-2018;7.4;2018-08-17 03:29
330020;16-08-2018;4.8;2018-08-16 08:09
330020;15-08-2018;4.2;2018-08-15 07:23
330020;14-08-2018;1.7;2018-08-14 07:51
330020;13-08-2018;6.4;2018-08-13 08:36
330020;12-08-2018;5.4;2018-08-12 06:41
330020;11-08-2018;7.2;2018-08-11 06:49
330020;10-08-2018;5.4;2018-08-10 07:04
330020;09-08-2018;4.5;2018-08-09 07:39
330020;08-08-2018;-0.2;2018-08-08 06:19
330020;07-08-2018;6.5;2018-08-07 07:29
330020;06-08-2018;6.4;2018-08-06 06:34
330020;05-08-2018;5.5;2018-08-05 04:57
330020;04-08-2018;-0.6;2018-08-04 07:50
330020;03-08-2018;0.7;2018-08-03 07:14
330020;02-08-2018;0.3;2018-08-02 05:33
330020;01-08-2018;0.6;2018-08-01 07:24
330020;31-07-2018;-0.2;2018-07-31 07:15
330020;30-07-2018;-0.7;2018-07-30 07:33
330020;29-07-2018;0.5;2018-07-29 07:32
330020;28-07-2018;0.4;2018-07-28 07:59
330020;27-07-2018;5.5;2018-07-27 07:40
330020;26-07-2018;2.3;2018-07-26 07:45
330020;25-07-2018;0.0;2018-07-25 07:39
330020;24-07-2018;-0.4;2018-07-24 07:26
330020;23-07-2018;-2.1;2018-07-23 06:53
330020;22-07-2018;1.9;2018-07-22 07:40
330020;21-07-2018;1.6;2018-07-21 06:45
330020;20-07-2018;-2.2;2018-07-20 07:49
330020;19-07-2018;-0.1;2018-07-19 02:46
330020;18-07-2018;5.6;2018-07-18 07:03
330020;17-07-2018;7.9;2018-07-17 07:46
330020;16-07-2018;9.6;2018-07-16 07:14
330020;15-07-2018;8.7;2018-07-14 21:27
330020;14-07-2018;6.7;2018-07-14 07:49
330020;13-07-2018;3.8;2018-07-13 06:44
330020;12-07-2018;3.1;2018-07-12 03:12
330020;11-07-2018;7.1;2018-07-11 06:51
330020;10-07-2018;5.7;2018-07-10 02:52
330020;09-07-2018;2.6;2018-07-09 06:58
330020;08-07-2018;4.6;2018-07-08 07:38
330020;07-07-2018;4.0;2018-07-07 04:10
330020;06-07-2018;7.0;2018-07-06 03:38
330020;05-07-2018;5.2;2018-07-05 00:49
330020;04-07-2018;7.6;2018-07-04 02:22
330020;03-07-2018;4.7;2018-07-03 03:07
330020;02-07-2018;3.2;2018-07-02 07:53
330020;01-07-2018;6.8;2018-07-01 08:26
330020;30-06-2018;3.3;2018-06-30 07:58
330020;29-06-2018;9.5;2018-06-29 07:45
330020;28-06-2018;6.1;2018-06-28 02:15
330020;27-06-2018;4.0;2018-06-27 07:42
330020;26-06-2018;4.7;2018-06-26 01:41
330020;25-06-2018;3.2;2018-06-25 02:47
330020;24-06-2018;6.7;2018-06-23 22:06
330020;23-06-2018;4.8;2018-06-23 06:08
330020;22-06-2018;1.5;2018-06-22 07:14
330020;21-06-2018;2.1;2018-06-21 07:28
330020;20-06-2018;2.3;2018-06-20 05:58
330020;19-06-2018;4.1;2018-06-19 07:54
330020;18-06-2018;3.2;2018-06-18 06:09
330020;17-06-2018;2.9;2018-06-17 07:48
330020;16-06-2018;2.3;2018-06-16 07:26
330020;15-06-2018;5.1;2018-06-14 23:29
330020;14-06-2018;0.8;2018-06-14 07:44
330020;13-06-2018;-2.2;2018-06-13 07:01
330020;12-06-2018;-1.5;2018-06-12 06:41
330020;11-06-2018;4.3;2018-06-11 07:39
330020;10-06-2018;5.1;2018-06-10 03:23
330020;09-06-2018;8.7;2018-06-09 07:49
330020;08-06-2018;3.9;2018-06-08 07:40
330020;07-06-2018;1.2;2018-06-07 06:12
330020;06-06-2018;0.8;2018-06-06 07:42
330020;05-06-2018;-1.5;2018-06-05 07:09
330020;04-06-2018;-1.6;2018-06-04 07:06
330020;03-06-2018;3.6;2018-06-03 00:00
330020;02-06-2018;-0.8;2018-06-02 07:48
330020;01-06-2018;0.3;2018-06-01 06:14
330020;31-05-2018;6.4;2018-05-31 02:39
330020;30-05-2018;9.1;2018-05-30 07:01
330020;29-05-2018;10.5;2018-05-29 02:00
330020;28-05-2018;8.7;2018-05-28 02:50
330020;27-05-2018;1.1;2018-05-27 07:46
330020;26-05-2018;5.4;2018-05-26 07:45
330020;25-05-2018;3.2;2018-05-25 07:39
330020;24-05-2018;3.4;2018-05-24 06:23
330020;23-05-2018;3.3;2018-05-23 07:20
330020;22-05-2018;4.6;2018-05-22 07:07
330020;21-05-2018;4.7;2018-05-21 07:01
330020;20-05-2018;2.0;2018-05-20 07:44
330020;19-05-2018;2.7;2018-05-19 06:57
330020;18-05-2018;3.9;2018-05-18 06:41
330020;17-05-2018;5.0;2018-05-17 07:38
330020;16-05-2018;11.9;2018-05-16 03:29
330020;15-05-2018;9.4;2018-05-15 02:55
330020;14-05-2018;5.8;2018-05-14 06:47
330020;13-05-2018;10.2;2018-05-13 01:32
330020;12-05-2018;4.5;2018-05-12 08:04
330020;11-05-2018;5.2;2018-05-11 07:40
330020;10-05-2018;6.0;2018-05-10 08:41
330020;09-05-2018;9.9;2018-05-09 08:34
330020;08-05-2018;8.4;2018-05-08 07:43
330020;07-05-2018;9.0;2018-05-07 08:06
330020;06-05-2018;7.0;2018-05-06 06:42
330020;05-05-2018;6.8;2018-05-05 08:46
330020;04-05-2018;6.7;2018-05-04 07:54
330020;03-05-2018;9.6;2018-05-03 08:39
330020;02-05-2018;6.1;2018-05-02 03:48
330020;01-05-2018;4.5;2018-05-01 08:16
330020;30-04-2018;6.6;2018-04-30 06:45
330020;29-04-2018;8.3;2018-04-29 08:01
330020;28-04-2018;8.5;2018-04-28 04:57
330020;27-04-2018;5.3;2018-04-27 07:36
330020;26-04-2018;7.1;2018-04-26 08:24
330020;25-04-2018;6.9;2018-04-25 07:52
330020;24-04-2018;9.6;2018-04-24 08:36
330020;23-04-2018;8.4;2018-04-23 07:09
330020;22-04-2018;8.6;2018-04-22 08:23
330020;21-04-2018;7.6;2018-04-21 08:33
330020;20-04-2018;7.9;2018-04-20 07:18
330020;19-04-2018;7.8;2018-04-19 06:59
330020;18-04-2018;9.0;2018-04-18 08:25
330020;17-04-2018;10.0;2018-04-17 08:01
330020;16-04-2018;8.3;2018-04-16 07:05
330020;15-04-2018;8.5;2018-04-15 07:49
330020;14-04-2018;7.3;2018-04-14 08:02
330020;13-04-2018;8.5;2018-04-13 07:52
330020;12-04-2018;7.7;2018-04-12 07:55
330020;11-04-2018;10.8;2018-04-11 08:40
330020;10-04-2018;8.9;2018-04-10 06:43
330020;09-04-2018;8.6;2018-04-09 07:39
330020;08-04-2018;8.3;2018-04-08 08:16
330020;07-04-2018;11.2;2018-04-07 08:09
330020;06-04-2018;14.1;2018-04-06 06:23
330020;05-04-2018;10.6;2018-04-05 06:59
330020;04-04-2018;10.2;2018-04-04 06:27
330020;03-04-2018;9.3;2018-04-03 06:39
330020;02-04-2018;9.5;2018-04-02 07:10
330020;01-04-2018;8.8;2018-04-01 07:35
330020;31-03-2018;10.8;2018-03-31 07:55
330020;30-03-2018;11.3;2018-03-30 08:00
330020;29-03-2018;11.2;2018-03-29 08:11
330020;28-03-2018;9.8;2018-03-28 08:03
330020;27-03-2018;9.3;2018-03-27 07:13
330020;26-03-2018;11.5;2018-03-26 04:55
330020;25-03-2018;8.4;2018-03-25 07:35
330020;24-03-2018;10.6;2018-03-24 08:17
330020;23-03-2018;9.6;2018-03-23 07:48
330020;22-03-2018;8.3;2018-03-22 08:06
330020;21-03-2018;9.4;2018-03-21 07:18
330020;20-03-2018;7.8;2018-03-20 08:01
330020;19-03-2018;8.5;2018-03-19 07:33
330020;18-03-2018;9.9;2018-03-18 08:14
330020;17-03-2018;7.8;2018-03-17 08:03
330020;16-03-2018;9.3;2018-03-16 05:39
330020;15-03-2018;7.9;2018-03-15 06:29
330020;14-03-2018;8.8;2018-03-14 07:34
330020;13-03-2018;9.1;2018-03-13 07:39
330020;12-03-2018;9.1;2018-03-12 08:07
330020;11-03-2018;9.3;2018-03-11 07:21
330020;10-03-2018;12.7;2018-03-10 06:06
330020;09-03-2018;11.8;2018-03-09 07:54
330020;08-03-2018;11.7;2018-03-08 07:38
330020;07-03-2018;11.4;2018-03-07 07:26
330020;06-03-2018;12.0;2018-03-06 07:20
330020;05-03-2018;12.1;2018-03-05 07:02
330020;04-03-2018;10.8;2018-03-04 07:39
330020;03-03-2018;12.4;2018-03-03 07:54
330020;02-03-2018;12.7;2018-03-02 08:01
330020;01-03-2018;11.6;2018-03-01 07:00
330020;28-02-2018;11.2;2018-02-28 06:58
330020;27-02-2018;12.7;2018-02-27 05:29
330020;26-02-2018;11.7;2018-02-26 07:32
330020;25-02-2018;11.1;2018-02-25 07:40
330020;24-02-2018;13.0;2018-02-24 07:57
330020;23-02-2018;13.1;2018-02-23 06:56
330020;22-02-2018;13.2;2018-02-22 07:32
330020;21-02-2018;14.2;2018-02-21 07:28
330020;20-02-2018;15.3;2018-02-20 07:46
330020;19-02-2018;14.7;2018-02-19 07:43
330020;18-02-2018;12.6;2018-02-18 07:25
330020;17-02-2018;13.7;2018-02-17 07:44
330020;16-02-2018;13.3;2018-02-16 07:10
330020;15-02-2018;13.1;2018-02-15 07:30
330020;14-02-2018;12.6;2018-02-14 06:54
330020;13-02-2018;13.1;2018-02-13 07:09
330020;12-02-2018;11.6;2018-02-12 07:27
330020;11-02-2018;10.5;2018-02-11 07:34
330020;10-02-2018;10.5;2018-02-10 07:46
330020;09-02-2018;13.8;2018-02-09 06:50
330020;08-02-2018;14.0;2018-02-08 07:06
330020;07-02-2018;14.9;2018-02-07 06:57
330020;06-02-2018;14.9;2018-02-06 07:52
330020;05-02-2018;15.2;2018-02-05 06:05
330020;04-02-2018;14.7;2018-02-04 07:22
330020;03-02-2018;13.2;2018-02-03 07:33
330020;02-02-2018;14.1;2018-02-02 07:46
330020;01-02-2018;13.8;2018-02-01 07:03
330020;31-01-2018;13.4;2018-01-31 07:34
330020;30-01-2018;10.1;2018-01-29 20:12
330020;29-01-2018;12.9;2018-01-29 06:58
330020;28-01-2018;12.8;2018-01-28 06:54
330020;27-01-2018;11.5;2018-01-27 06:03
330020;26-01-2018;11.2;2018-01-26 07:18
330020;25-01-2018;12.7;2018-01-25 06:21
330020;24-01-2018;12.9;2018-01-24 07:05
330020;23-01-2018;12.7;2018-01-23 06:39
330020;22-01-2018;12.7;2018-01-22 06:50
330020;21-01-2018;14.5;2018-01-21 03:18
330020;20-01-2018;13.4;2018-01-20 07:01
330020;19-01-2018;13.8;2018-01-19 07:14
330020;18-01-2018;12.7;2018-01-18 06:44
330020;17-01-2018;11.2;2018-01-17 06:40
330020;16-01-2018;12.0;2018-01-16 06:41
330020;15-01-2018;15.0;2018-01-15 08:06
330020;14-01-2018;13.6;2018-01-14 06:23
330020;13-01-2018;15.0;2018-01-13 06:45
330020;12-01-2018;14.6;2018-01-12 06:27
330020;11-01-2018;14.7;2018-01-11 07:05
330020;10-01-2018;14.8;2018-01-10 06:56
330020;09-01-2018;14.4;2018-01-09 07:01
330020;08-01-2018;14.7;2018-01-08 06:33
330020;07-01-2018;14.4;2018-01-07 07:07
330020;06-01-2018;13.8;2018-01-06 07:02
330020;05-01-2018;15.4;2018-01-05 06:59
330020;04-01-2018;14.1;2018-01-04 06:49
330020;03-01-2018;12.1;2018-01-03 05:56
330020;02-01-2018;12.4;2018-01-02 07:12
330020;01-01-2018;12.8;2018-01-01 06:57
