CodigoNacional;Fecha;TxPM;FechaHora
330020;26-08-2018;28.2;2018-08-26 15:58
330020;25-08-2018;21.1;2018-08-25 16:54
330020;24-08-2018;16.6;2018-08-24 17:01
330020;23-08-2018;14.6;2018-08-23 16:26
330020;22-08-2018;12.2;2018-08-22 15:54
330020;21-08-2018;23.9;2018-08-21 15:01
330020;20-08-2018;23.5;2018-08-20 16:14
330020;19-08-2018;19.5;2018-08-19 16:47
330020;18-08-2018;15.2;2018-08-18 16:42
330020;17-08-2018;19.8;2018-08-17 15:49
330020;16-08-2018;23.8;2018-08-16 16:41
330020;15-08-2018;25.5;2018-08-15 16:06
330020;14-08-2018;21.5;2018-08-14 16:22
330020;13-08-2018;17.2;2018-08-13 15:56
330020;12-08-2018;18.8;2018-08-12 16:22
330020;11-08-2018;21.1;2018-08-11 14:55
330020;10-08-2018;23.4;2018-08-10 15:20
330020;09-08-2018;26.8;2018-08-09 15:03
330020;08-08-2018;21.8;2018-08-08 15:56
330020;07-08-2018;15.0;2018-08-07 15:55
330020;06-08-2018;15.9;2018-08-06 15:06
330020;05-08-2018;17.4;2018-08-05 16:35
330020;04-08-2018;18.0;2018-08-04 14:07
330020;03-08-2018;16.4;2018-08-03 15:32
330020;02-08-2018;7.7;2018-08-02 15:38
330020;01-08-2018;17.2;2018-08-01 14:14
330020;31-07-2018;18.4;2018-07-31 15:25
330020;30-07-2018;17.9;2018-07-30 16:08
330020;29-07-2018;14.0;2018-07-29 16:03
330020;28-07-2018;15.3;2018-07-28 16:04
330020;27-07-2018;9.1;2018-07-27 16:13
330020;26-07-2018;18.3;2018-07-26 14:01
330020;25-07-2018;22.4;2018-07-25 15:17
330020;24-07-2018;17.2;2018-07-24 14:33
330020;23-07-2018;18.5;2018-07-23 16:09
330020;22-07-2018;13.3;2018-07-22 14:28
330020;21-07-2018;16.8;2018-07-21 14:25
330020;20-07-2018;15.4;2018-07-20 16:08
330020;19-07-2018;11.5;2018-07-19 15:31
330020;18-07-2018;11.1;2018-07-18 15:17
330020;17-07-2018;11.9;2018-07-17 13:40
330020;16-07-2018;14.3;2018-07-16 14:52
330020;15-07-2018;15.2;2018-07-15 16:15
330020;14-07-2018;19.0;2018-07-14 13:53
330020;13-07-2018;24.0;2018-07-13 15:12
330020;12-07-2018;19.3;2018-07-12 15:30
330020;11-07-2018;14.0;2018-07-11 15:24
330020;10-07-2018;8.1;2018-07-10 14:24
330020;09-07-2018;23.6;2018-07-09 15:40
330020;08-07-2018;21.1;2018-07-08 15:55
330020;07-07-2018;17.1;2018-07-07 15:40
330020;06-07-2018;13.2;2018-07-06 16:26
330020;05-07-2018;15.7;2018-07-05 12:21
330020;04-07-2018;14.0;2018-07-04 13:31
330020;03-07-2018;15.6;2018-07-03 14:52
330020;02-07-2018;14.6;2018-07-02 15:47
330020;01-07-2018;9.8;2018-07-01 15:59
330020;30-06-2018;9.6;2018-06-30 10:45
330020;29-06-2018;18.8;2018-06-29 16:12
330020;28-06-2018;15.5;2018-06-28 15:07
330020;27-06-2018;21.0;2018-06-27 15:32
330020;26-06-2018;16.0;2018-06-26 14:14
330020;25-06-2018;15.9;2018-06-25 14:32
330020;24-06-2018;16.3;2018-06-24 15:23
330020;23-06-2018;12.7;2018-06-23 16:36
330020;22-06-2018;16.8;2018-06-22 13:42
330020;21-06-2018;17.7;2018-06-21 16:14
330020;20-06-2018;19.3;2018-06-20 14:45
330020;19-06-2018;15.7;2018-06-19 14:47
330020;18-06-2018;27.3;2018-06-18 15:34
330020;17-06-2018;25.2;2018-06-17 15:31
330020;16-06-2018;22.8;2018-06-16 15:50
330020;15-06-2018;17.7;2018-06-15 15:58
330020;14-06-2018;16.4;2018-06-14 15:22
330020;13-06-2018;13.5;2018-06-13 16:25
330020;12-06-2018;12.4;2018-06-12 15:43
330020;11-06-2018;9.5;2018-06-11 14:02
330020;10-06-2018;13.9;2018-06-10 12:04
330020;09-06-2018;15.3;2018-06-09 16:08
330020;08-06-2018;21.0;2018-06-08 15:37
330020;07-06-2018;21.0;2018-06-07 16:16
330020;06-06-2018;19.2;2018-06-06 14:32
330020;05-06-2018;11.6;2018-06-05 16:49
330020;04-06-2018;11.5;2018-06-04 15:32
330020;03-06-2018;14.1;2018-06-03 15:42
330020;02-06-2018;16.8;2018-06-02 14:51
330020;01-06-2018;14.6;2018-06-01 15:13
330020;31-05-2018;12.5;2018-05-31 15:22
330020;30-05-2018;12.7;2018-05-30 14:44
330020;29-05-2018;14.9;2018-05-29 08:05
330020;28-05-2018;16.7;2018-05-28 13:04
330020;27-05-2018;19.8;2018-05-27 13:46
330020;26-05-2018;13.5;2018-05-26 14:50
330020;25-05-2018;25.3;2018-05-25 15:01
330020;24-05-2018;25.8;2018-05-24 15:28
330020;23-05-2018;23.9;2018-05-23 15:24
330020;22-05-2018;22.9;2018-05-22 15:09
330020;21-05-2018;21.2;2018-05-21 15:27
330020;20-05-2018;25.2;2018-05-20 14:55
330020;19-05-2018;24.8;2018-05-19 15:35
330020;18-05-2018;21.4;2018-05-18 15:58
330020;17-05-2018;20.8;2018-05-17 15:00
330020;16-05-2018;19.5;2018-05-16 13:29
330020;15-05-2018;15.6;2018-05-15 14:52
330020;14-05-2018;17.2;2018-05-14 14:49
330020;13-05-2018;15.2;2018-05-13 15:28
330020;12-05-2018;25.1;2018-05-12 15:42
330020;11-05-2018;25.8;2018-05-11 16:48
330020;10-05-2018;20.4;2018-05-10 17:01
330020;09-05-2018;19.0;2018-05-09 14:57
330020;08-05-2018;21.0;2018-05-08 16:23
330020;07-05-2018;20.9;2018-05-07 15:32
330020;06-05-2018;20.9;2018-05-06 16:22
330020;05-05-2018;24.6;2018-05-05 15:50
330020;04-05-2018;25.8;2018-05-04 16:51
330020;03-05-2018;24.7;2018-05-03 16:34
330020;02-05-2018;22.6;2018-05-02 16:04
330020;01-05-2018;21.4;2018-05-01 15:44
330020;30-04-2018;17.3;2018-04-30 14:50
330020;29-04-2018;20.2;2018-04-29 15:14
330020;28-04-2018;25.9;2018-04-28 14:48
330020;27-04-2018;23.7;2018-04-27 16:56
330020;26-04-2018;22.3;2018-04-26 16:44
330020;25-04-2018;26.7;2018-04-25 16:55
330020;24-04-2018;24.4;2018-04-24 16:08
330020;23-04-2018;21.2;2018-04-23 16:54
330020;22-04-2018;25.0;2018-04-22 16:44
330020;21-04-2018;26.6;2018-04-21 16:29
330020;20-04-2018;26.5;2018-04-20 16:36
330020;19-04-2018;26.3;2018-04-19 16:36
330020;18-04-2018;26.3;2018-04-18 16:47
330020;17-04-2018;26.2;2018-04-17 16:18
330020;16-04-2018;25.3;2018-04-16 14:42
330020;15-04-2018;27.9;2018-04-15 15:30
330020;14-04-2018;27.4;2018-04-14 16:38
330020;13-04-2018;25.0;2018-04-13 15:25
330020;12-04-2018;25.9;2018-04-12 16:57
330020;11-04-2018;23.2;2018-04-11 14:30
330020;10-04-2018;20.7;2018-04-10 16:11
330020;09-04-2018;20.2;2018-04-09 15:27
330020;08-04-2018;26.4;2018-04-08 15:50
330020;07-04-2018;26.4;2018-04-07 16:57
330020;06-04-2018;21.2;2018-04-06 14:16
330020;05-04-2018;26.2;2018-04-05 16:54
330020;04-04-2018;26.9;2018-04-04 16:13
330020;03-04-2018;27.4;2018-04-03 16:15
330020;02-04-2018;24.8;2018-04-02 15:19
330020;01-04-2018;27.5;2018-04-01 17:03
330020;31-03-2018;28.1;2018-03-31 15:21
330020;30-03-2018;29.8;2018-03-30 15:30
330020;29-03-2018;31.6;2018-03-29 16:12
330020;28-03-2018;29.8;2018-03-28 16:15
330020;27-03-2018;30.6;2018-03-27 16:22
330020;26-03-2018;27.9;2018-03-26 16:09
330020;25-03-2018;32.4;2018-03-25 17:21
330020;24-03-2018;28.5;2018-03-24 16:57
330020;23-03-2018;26.7;2018-03-23 16:39
330020;22-03-2018;27.0;2018-03-22 16:47
330020;21-03-2018;28.0;2018-03-21 14:48
330020;20-03-2018;29.6;2018-03-20 17:27
330020;19-03-2018;26.8;2018-03-19 15:42
330020;18-03-2018;25.0;2018-03-18 16:59
330020;17-03-2018;25.6;2018-03-17 15:47
330020;16-03-2018;28.4;2018-03-16 16:09
330020;15-03-2018;29.8;2018-03-15 17:17
330020;14-03-2018;27.2;2018-03-14 16:19
330020;13-03-2018;29.4;2018-03-13 16:24
330020;12-03-2018;29.2;2018-03-12 16:14
330020;11-03-2018;30.0;2018-03-11 17:35
330020;10-03-2018;26.5;2018-03-10 17:23
330020;09-03-2018;28.2;2018-03-09 15:58
330020;08-03-2018;25.9;2018-03-08 15:18
330020;07-03-2018;26.4;2018-03-07 16:43
330020;06-03-2018;30.4;2018-03-06 15:35
330020;05-03-2018;32.6;2018-03-05 17:24
330020;04-03-2018;29.4;2018-03-04 16:20
330020;03-03-2018;27.3;2018-03-03 16:25
330020;02-03-2018;30.3;2018-03-02 15:56
330020;01-03-2018;30.9;2018-03-01 16:55
330020;28-02-2018;27.5;2018-02-28 17:35
330020;27-02-2018;25.8;2018-02-27 16:58
330020;26-02-2018;30.2;2018-02-26 15:44
330020;25-02-2018;29.4;2018-02-25 15:51
330020;24-02-2018;29.6;2018-02-24 17:02
330020;23-02-2018;29.0;2018-02-23 16:23
330020;22-02-2018;31.8;2018-02-22 15:50
330020;21-02-2018;32.0;2018-02-21 16:41
330020;20-02-2018;30.2;2018-02-20 17:33
330020;19-02-2018;28.5;2018-02-19 16:34
330020;18-02-2018;30.5;2018-02-18 17:53
330020;17-02-2018;31.3;2018-02-17 15:47
330020;16-02-2018;32.3;2018-02-16 17:00
330020;15-02-2018;30.4;2018-02-15 16:27
330020;14-02-2018;30.1;2018-02-14 17:10
330020;13-02-2018;31.2;2018-02-13 15:46
330020;12-02-2018;35.4;2018-02-12 16:27
330020;11-02-2018;32.7;2018-02-11 16:51
330020;10-02-2018;31.0;2018-02-10 16:49
330020;09-02-2018;30.8;2018-02-09 17:47
330020;08-02-2018;29.9;2018-02-08 16:10
330020;07-02-2018;28.9;2018-02-07 15:46
330020;06-02-2018;29.1;2018-02-06 16:48
330020;05-02-2018;29.0;2018-02-05 15:37
330020;04-02-2018;30.6;2018-02-04 17:07
330020;03-02-2018;28.8;2018-02-03 16:51
330020;02-02-2018;29.1;2018-02-02 16:29
330020;01-02-2018;31.8;2018-02-01 16:49
330020;31-01-2018;33.4;2018-01-31 16:44
330020;30-01-2018;29.9;2018-01-30 16:41
330020;29-01-2018;30.3;2018-01-29 15:37
330020;28-01-2018;34.9;2018-01-28 17:24
330020;27-01-2018;31.7;2018-01-27 17:58
330020;26-01-2018;28.1;2018-01-26 15:19
330020;25-01-2018;28.9;2018-01-25 15:30
330020;24-01-2018;30.7;2018-01-24 16:29
330020;23-01-2018;28.2;2018-01-23 16:41
330020;22-01-2018;29.1;2018-01-22 16:56
330020;21-01-2018;24.3;2018-01-21 17:13
330020;20-01-2018;27.9;2018-01-20 17:16
330020;19-01-2018;29.7;2018-01-19 16:50
330020;18-01-2018;33.2;2018-01-18 16:39
330020;17-01-2018;31.8;2018-01-17 16:52
330020;16-01-2018;28.9;2018-01-16 16:02
330020;15-01-2018;25.4;2018-01-15 17:35
330020;14-01-2018;26.4;2018-01-14 15:51
330020;13-01-2018;26.4;2018-01-13 15:11
330020;12-01-2018;28.4;2018-01-12 14:19
330020;11-01-2018;29.5;2018-01-11 15:00
330020;10-01-2018;31.0;2018-01-10 14:50
330020;09-01-2018;30.9;2018-01-09 16:29
330020;08-01-2018;30.0;2018-01-08 16:19
330020;07-01-2018;29.5;2018-01-07 16:17
330020;06-01-2018;34.3;2018-01-06 17:29
330020;05-01-2018;30.0;2018-01-05 16:48
330020;04-01-2018;31.7;2018-01-04 16:40
330020;03-01-2018;31.6;2018-01-03 17:21
330020;02-01-2018;30.2;2018-01-02 16:35
330020;01-01-2018;28.9;2018-01-01 15:21
