CodigoNacional;Fecha;TxPM;FechaHora
330020;11-09-2019;19.0;2019-09-11 17:04
330020;10-09-2019;17.7;2019-09-10 16:39
330020;09-09-2019;13.6;2019-09-09 13:43
330020;08-09-2019;17.2;2019-09-08 13:28
330020;07-09-2019;16.6;2019-09-07 15:56
330020;06-09-2019;17.2;2019-09-06 15:18
330020;05-09-2019;15.6;2019-09-05 14:42
330020;04-09-2019;22.0;2019-09-04 13:35
330020;03-09-2019;24.8;2019-09-03 14:53
330020;02-09-2019;22.7;2019-09-02 15:37
330020;01-09-2019;24.1;2019-09-01 15:19
330020;31-08-2019;23.1;2019-08-31 15:12
330020;30-08-2019;20.7;2019-08-30 15:57
330020;29-08-2019;21.1;2019-08-29 15:03
330020;28-08-2019;27.3;2019-08-28 13:46
330020;27-08-2019;27.7;2019-08-27 15:36
330020;26-08-2019;23.9;2019-08-26 15:21
330020;25-08-2019;22.1;2019-08-25 15:52
330020;24-08-2019;24.6;2019-08-24 15:21
330020;23-08-2019;27.5;2019-08-23 16:00
330020;22-08-2019;29.0;2019-08-22 16:13
330020;21-08-2019;16.3;2019-08-21 14:00
330020;20-08-2019;26.0;2019-08-20 15:50
330020;19-08-2019;13.5;2019-08-19 13:45
330020;18-08-2019;13.2;2019-08-18 16:21
330020;17-08-2019;16.7;2019-08-17 12:55
330020;16-08-2019;14.4;2019-08-16 16:05
330020;15-08-2019;15.4;2019-08-15 15:45
330020;14-08-2019;28.1;2019-08-14 13:18
330020;13-08-2019;24.9;2019-08-13 16:29
330020;12-08-2019;17.7;2019-08-12 16:12
330020;11-08-2019;15.7;2019-08-11 14:45
330020;10-08-2019;19.0;2019-08-10 14:14
330020;09-08-2019;15.4;2019-08-09 15:43
330020;08-08-2019;13.7;2019-08-08 14:39
330020;07-08-2019;14.7;2019-08-07 15:08
330020;06-08-2019;12.3;2019-08-06 16:27
330020;05-08-2019;20.2;2019-08-05 13:05
330020;04-08-2019;27.5;2019-08-04 15:27
330020;03-08-2019;25.0;2019-08-03 15:27
330020;02-08-2019;18.8;2019-08-02 16:05
330020;01-08-2019;14.4;2019-08-01 14:58
330020;31-07-2019;16.4;2019-07-31 12:16
330020;30-07-2019;24.6;2019-07-30 15:13
330020;29-07-2019;20.3;2019-07-29 15:26
330020;28-07-2019;16.0;2019-07-28 16:11
330020;27-07-2019;17.8;2019-07-27 16:00
330020;26-07-2019;18.5;2019-07-26 16:05
330020;25-07-2019;14.4;2019-07-25 15:40
330020;24-07-2019;17.7;2019-07-24 14:26
330020;23-07-2019;13.2;2019-07-23 15:25
330020;22-07-2019;11.4;2019-07-22 15:21
330020;21-07-2019;7.6;2019-07-21 09:00
330020;20-07-2019;18.0;2019-07-20 15:31
330020;19-07-2019;17.6;2019-07-19 16:19
330020;18-07-2019;19.0;2019-07-18 16:19
330020;17-07-2019;16.0;2019-07-17 13:55
330020;16-07-2019;21.0;2019-07-16 15:10
330020;15-07-2019;21.8;2019-07-15 15:47
330020;14-07-2019;16.2;2019-07-14 15:22
330020;13-07-2019;16.1;2019-07-13 15:07
330020;12-07-2019;15.4;2019-07-12 15:41
330020;11-07-2019;15.7;2019-07-11 15:54
330020;10-07-2019;14.1;2019-07-10 15:00
330020;09-07-2019;16.1;2019-07-09 15:42
330020;08-07-2019;14.9;2019-07-08 15:47
330020;07-07-2019;12.2;2019-07-07 16:34
330020;06-07-2019;15.0;2019-07-06 13:45
330020;05-07-2019;23.0;2019-07-05 15:54
330020;04-07-2019;17.1;2019-07-04 15:39
330020;03-07-2019;16.9;2019-07-03 15:14
330020;02-07-2019;17.8;2019-07-02 15:12
330020;01-07-2019;17.5;2019-07-01 15:26
330020;30-06-2019;12.0;2019-06-30 16:07
330020;29-06-2019;12.7;2019-06-29 13:43
330020;28-06-2019;10.9;2019-06-28 11:38
330020;27-06-2019;10.9;2019-06-27 16:07
330020;26-06-2019;12.7;2019-06-26 13:45
330020;25-06-2019;10.9;2019-06-25 16:26
330020;24-06-2019;10.1;2019-06-24 15:12
330020;23-06-2019;16.5;2019-06-23 12:29
330020;22-06-2019;19.5;2019-06-22 15:18
330020;21-06-2019;15.9;2019-06-21 16:11
330020;20-06-2019;20.3;2019-06-20 12:26
330020;19-06-2019;20.0;2019-06-19 15:50
330020;18-06-2019;15.4;2019-06-18 15:37
330020;17-06-2019;10.7;2019-06-17 15:38
330020;16-06-2019;14.3;2019-06-16 14:11
330020;15-06-2019;13.5;2019-06-15 16:11
330020;14-06-2019;13.3;2019-06-14 13:03
330020;13-06-2019;9.9;2019-06-13 14:10
330020;12-06-2019;17.8;2019-06-12 15:27
330020;11-06-2019;14.1;2019-06-11 14:53
330020;10-06-2019;18.8;2019-06-10 15:38
330020;09-06-2019;20.9;2019-06-09 15:21
330020;08-06-2019;20.1;2019-06-08 16:08
330020;07-06-2019;17.1;2019-06-07 16:05
330020;06-06-2019;16.0;2019-06-06 14:26
330020;05-06-2019;20.9;2019-06-05 15:06
330020;04-06-2019;20.3;2019-06-04 14:24
330020;03-06-2019;22.4;2019-06-03 13:50
330020;02-06-2019;19.8;2019-06-02 15:47
330020;01-06-2019;14.9;2019-06-01 15:56
330020;31-05-2019;18.3;2019-05-31 15:17
330020;30-05-2019;17.0;2019-05-30 13:21
330020;29-05-2019;16.0;2019-05-29 16:48
330020;28-05-2019;19.1;2019-05-28 14:54
330020;27-05-2019;18.0;2019-05-27 14:50
330020;26-05-2019;14.8;2019-05-26 13:26
330020;25-05-2019;16.1;2019-05-25 12:42
330020;24-05-2019;20.2;2019-05-24 15:02
330020;23-05-2019;22.1;2019-05-23 15:05
330020;22-05-2019;18.0;2019-05-22 15:08
330020;21-05-2019;15.5;2019-05-21 15:23
330020;20-05-2019;14.4;2019-05-20 12:56
330020;19-05-2019;15.3;2019-05-19 15:15
330020;18-05-2019;18.8;2019-05-18 15:18
330020;17-05-2019;16.5;2019-05-17 16:33
330020;16-05-2019;15.2;2019-05-16 16:02
