CodigoNacional;Fecha;TnAM;FechaHora
330020;31-12-2022;13.5;2022-12-31 02:45
330020;30-12-2022;13.6;2022-12-30 05:59
330020;29-12-2022;14.0;2022-12-29 06:19
330020;28-12-2022;13.3;2022-12-28 06:47
330020;27-12-2022;12.6;2022-12-27 06:42
330020;26-12-2022;13.2;2022-12-26 02:42
330020;25-12-2022;13.0;2022-12-25 06:17
330020;24-12-2022;12.5;2022-12-24 06:34
330020;23-12-2022;13.8;2022-12-23 06:14
330020;22-12-2022;13.5;2022-12-22 06:07
330020;21-12-2022;13.1;2022-12-21 06:20
330020;20-12-2022;11.3;2022-12-20 06:33
330020;19-12-2022;13.1;2022-12-19 09:00
330020;18-12-2022;10.9;2022-12-18 06:49
330020;17-12-2022;11.8;2022-12-17 06:45
330020;16-12-2022;15.2;2022-12-16 06:34
330020;15-12-2022;14.8;2022-12-15 06:38
330020;14-12-2022;14.6;2022-12-14 06:57
330020;13-12-2022;13.0;2022-12-13 06:30
330020;12-12-2022;15.3;2022-12-12 06:29
330020;11-12-2022;15.3;2022-12-11 06:28
330020;10-12-2022;15.5;2022-12-10 06:36
330020;09-12-2022;15.8;2022-12-09 06:35
330020;08-12-2022;12.6;2022-12-08 06:37
330020;07-12-2022;14.2;2022-12-07 06:18
330020;06-12-2022;13.1;2022-12-06 05:54
330020;05-12-2022;13.8;2022-12-05 06:26
330020;04-12-2022;13.3;2022-12-04 06:35
330020;03-12-2022;11.2;2022-12-03 06:27
330020;02-12-2022;10.8;2022-12-02 05:55
330020;01-12-2022;10.3;2022-12-01 06:58
330020;30-11-2022;13.3;2022-11-30 06:58
330020;29-11-2022;12.1;2022-11-29 05:32
330020;28-11-2022;12.2;2022-11-28 07:43
330020;27-11-2022;13.6;2022-11-27 07:18
330020;26-11-2022;14.1;2022-11-26 06:58
330020;25-11-2022;15.6;2022-11-25 06:36
330020;24-11-2022;13.8;2022-11-24 06:20
330020;23-11-2022;13.2;2022-11-23 06:47
330020;22-11-2022;13.3;2022-11-22 06:23
330020;21-11-2022;10.9;2022-11-21 06:46
330020;20-11-2022;12.1;2022-11-20 06:07
330020;19-11-2022;13.3;2022-11-19 05:43
330020;18-11-2022;12.5;2022-11-18 06:45
330020;17-11-2022;13.4;2022-11-17 06:21
330020;16-11-2022;12.3;2022-11-16 06:33
330020;15-11-2022;11.3;2022-11-15 06:22
330020;14-11-2022;7.7;2022-11-14 06:40
330020;13-11-2022;6.7;2022-11-13 06:08
330020;12-11-2022;12.0;2022-11-12 06:45
330020;11-11-2022;11.1;2022-11-11 01:49
330020;10-11-2022;6.6;2022-11-10 06:19
330020;09-11-2022;11.6;2022-11-09 03:27
330020;08-11-2022;10.4;2022-11-08 06:46
330020;07-11-2022;11.2;2022-11-07 05:23
330020;06-11-2022;8.6;2022-11-06 07:00
330020;05-11-2022;7.2;2022-11-05 07:00
330020;04-11-2022;9.0;2022-11-04 06:26
330020;03-11-2022;9.0;2022-11-03 06:31
330020;02-11-2022;8.0;2022-11-02 06:27
330020;01-11-2022;8.0;2022-11-01 06:35
330020;31-10-2022;4.5;2022-10-31 07:03
330020;30-10-2022;10.8;2022-10-30 05:59
330020;29-10-2022;8.3;2022-10-29 07:00
330020;28-10-2022;8.2;2022-10-28 06:49
330020;27-10-2022;8.5;2022-10-27 06:42
330020;26-10-2022;9.1;2022-10-26 02:02
330020;25-10-2022;9.3;2022-10-25 05:16
330020;24-10-2022;6.5;2022-10-24 06:46
330020;23-10-2022;7.1;2022-10-23 07:24
330020;22-10-2022;8.0;2022-10-22 06:32
330020;21-10-2022;8.9;2022-10-21 06:49
330020;20-10-2022;7.0;2022-10-20 07:11
330020;19-10-2022;7.1;2022-10-19 04:14
330020;18-10-2022;8.7;2022-10-18 00:48
330020;17-10-2022;7.4;2022-10-17 07:48
330020;16-10-2022;8.1;2022-10-16 06:59
330020;15-10-2022;8.2;2022-10-15 05:44
330020;14-10-2022;6.4;2022-10-14 07:18
330020;13-10-2022;7.5;2022-10-13 06:37
330020;12-10-2022;7.5;2022-10-12 05:37
330020;11-10-2022;5.6;2022-10-11 07:10
330020;10-10-2022;7.3;2022-10-10 07:22
330020;09-10-2022;5.1;2022-10-09 07:14
330020;08-10-2022;10.3;2022-10-08 06:30
