Fecha,Temp_Promedio,Temp_Maxima,Temp_Minima
2021-02-20,21.066666666666666,30.7,11.5
2021-02-21,20.1875,29.4,11.1
2021-02-22,19.787499999999998,30.7,10.0
2021-02-23,21.483333333333334,32.6,11.5
2021-02-24,21.283333333333335,29.5,12.0
2021-02-25,19.92083333333333,28.3,12.4
2021-02-26,20.791666666666668,29.4,12.5
2021-02-27,21.5,31.4,12.8
2021-02-28,22.804166666666664,33.6,13.5
2021-03-01,20.900000000000002,32.2,13.9
2021-03-02,20.025000000000002,32.6,11.4
2021-03-03,21.825,31.4,13.7
2021-03-04,23.420833333333334,30.4,8.9
2021-03-05,20.808333333333334,19.7,6.6
2021-03-06,20.241666666666667,24.3,7.4
2021-03-07,21.95,18.8,1.7
2021-03-08,24.037499999999998,23.9,2.1
2021-03-09,21.433333333333334,13.0,8.7
2021-03-10,19.183333333333334,22.7,3.3
2021-03-11,19.291666666666668,22.9,9.0
2021-03-12,21.47083333333333,28.0,10.0
2021-03-13,19.495833333333334,28.1,11.8
2021-03-14,18.183333333333334,27.3,11.2
2021-03-15,15.012500000000001,20.7,12.3
2021-03-16,17.070833333333333,23.6,12.7
2021-03-17,17.683333333333334,25.3,13.4
2021-03-18,14.441666666666668,19.3,11.4
2021-03-19,14.745833333333332,20.5,11.4
2021-03-20,15.954166666666666,26.0,6.9
2021-03-21,16.766666666666666,25.1,10.1
2021-03-22,17.683333333333334,29.0,9.5
2021-03-23,18.470833333333335,28.1,9.1
2021-03-24,17.820833333333333,25.5,10.2
2021-03-25,14.75,22.1,9.0
2021-03-26,15.316666666666668,25.8,7.0
2021-03-27,17.6125,30.2,7.1
2021-03-28,17.820833333333333,28.0,8.6
2021-03-29,14.833333333333334,22.4,8.8
2021-03-30,15.358333333333334,24.4,7.8
2021-03-31,15.9,24.9,8.7
2021-04-01,14.533333333333333,32.3,14.1
2021-04-02,15.154166666666667,31.2,14.1
2021-04-03,17.587500000000002,33.8,15.3
2021-04-04,14.9625,20.8,10.2
2021-04-05,15.633333333333333,17.8,5.8
2021-04-06,16.016666666666666,16.9,8.7
2021-04-07,16.666666666666668,20.9,0.3
2021-04-08,17.391666666666666,21.1,2.5
2021-04-09,14.6625,21.2,5.4
2021-04-10,14.979166666666666,25.5,4.9
2021-04-11,15.262500000000001,23.0,10.9
2021-04-12,16.808333333333334,33.0,9.9
2021-04-13,18.058333333333334,31.4,7.5
2021-04-14,16.816666666666666,27.6,8.7
2021-04-15,16.433333333333334,27.1,8.6
2021-04-16,17.316666666666666,27.2,8.9
2021-04-17,14.5625,20.2,9.9
2021-04-18,14.495833333333332,24.2,10.0
2021-04-19,13.804166666666667,20.8,7.8
2021-04-20,13.283333333333333,21.0,8.8
2021-04-21,15.804166666666667,22.6,9.8
2021-04-22,13.112499999999999,22.2,7.1
2021-04-23,12.129166666666668,14.2,10.9
2021-04-24,14.258333333333333,23.6,6.3
2021-04-25,13.820833333333333,25.4,5.6
2021-04-26,14.5,25.7,5.9
2021-04-27,12.958333333333334,21.9,5.7
2021-04-28,13.612499999999999,25.4,5.8
2021-04-29,13.65,23.6,6.2
2021-04-30,11.829166666666666,15.7,8.9
2021-05-01,11.158333333333333,30.0,11.8
2021-05-02,13.358333333333334,25.2,13.1
2021-05-03,12.658333333333333,27.3,14.4
2021-05-04,11.395833333333334,24.0,11.0
2021-05-05,12.170833333333334,22.1,5.2
2021-05-06,13.4375,18.9,10.8
2021-05-07,13.8125,22.1,0.8
2021-05-08,11.9,16.0,4.8
2021-05-09,12.6625,20.3,3.6
2021-05-10,11.725,24.0,5.7
2021-05-11,12.029166666666667,27.4,6.9
2021-05-12,12.237499999999999,34.3,12.1
2021-05-13,11.5875,18.0,5.7
2021-05-14,13.825000000000001,23.6,7.2
2021-05-15,13.520833333333334,19.0,9.9
2021-05-16,11.845833333333333,22.3,5.6
2021-05-17,14.85,27.3,5.7
2021-05-18,10.408333333333333,12.9,7.5
2021-05-19,12.5,17.0,9.2
2021-05-20,9.4625,14.3,5.6
2021-05-21,10.108333333333333,15.1,6.5
2021-05-22,7.745833333333334,16.9,1.6
2021-05-23,8.066666666666666,20.8,0.4
2021-05-24,11.533333333333333,22.3,3.3
2021-05-25,11.049999999999999,23.2,2.6
2021-05-26,10.975,24.0,3.0
2021-05-27,11.154166666666667,22.7,3.2
2021-05-28,12.808333333333332,19.9,5.5
2021-05-29,10.204166666666667,15.1,5.4
2021-05-30,11.012500000000001,20.8,3.9
2021-05-31,14.0,23.5,8.0
2021-06-01,14.520833333333334,30.9,11.2
2021-06-02,14.845833333333333,22.1,13.3
2021-06-03,14.120833333333332,28.8,13.7
2021-06-04,12.483333333333334,25.7,8.5
2021-06-05,13.920833333333334,26.4,4.8
2021-06-06,11.983333333333334,18.3,8.7
2021-06-07,13.25,13.0,5.1
2021-06-08,11.3375,18.5,3.4
2021-06-09,10.762500000000001,15.7,7.3
2021-06-10,11.183333333333332,27.5,5.4
2021-06-11,10.829166666666666,26.2,6.4
2021-06-12,11.983333333333334,28.3,12.9
2021-06-13,10.216666666666667,19.1,3.7
2021-06-14,10.170833333333333,21.5,3.4
2021-06-15,9.079166666666667,13.2,6.8
2021-06-16,11.470833333333333,18.5,5.6
2021-06-17,8.987499999999999,17.5,2.8
2021-06-18,7.666666666666667,16.0,2.4
2021-06-19,9.704166666666667,15.5,7.7
2021-06-20,7.375,13.1,3.8
2021-06-21,8.025,18.6,2.1
2021-06-22,8.604166666666666,16.9,2.8
2021-06-23,8.708333333333334,10.2,6.3
2021-06-24,7.2749999999999995,11.7,2.0
2021-06-25,8.579166666666667,10.2,7.2
2021-06-26,7.325,11.3,5.6
2021-06-27,4.05,14.6,-2.0
2021-06-28,5.827272727272727,20.9,-2.5
2021-06-29,7.720833333333334,23.3,-1.0
2021-06-30,8.279166666666667,15.8,3.6
2021-07-01,7.983333333333333,32.3,13.0
2021-07-02,8.35,25.8,14.8
2021-07-03,7.820833333333333,31.5,13.9
2021-07-04,7.8500000000000005,26.2,8.7
2021-07-05,8.5,19.7,9.9
2021-07-06,7.529166666666666,21.7,9.2
2021-07-07,7.3875,18.8,0.8
2021-07-08,8.725,9.6,6.9
2021-07-09,7.154166666666666,14.6,5.5
2021-07-10,7.741666666666667,23.4,6.8
2021-07-11,8.225,29.0,6.9
2021-07-12,6.6000000000000005,28.8,11.5
2021-07-13,5.1499999999999995,13.9,-0.8
2021-07-14,5.3500000000000005,14.7,-0.9
2021-07-15,6.483333333333333,18.0,-1.0
2021-07-16,6.366666666666667,15.6,0.6
2021-07-17,5.958333333333333,18.6,-1.7
2021-07-18,8.016666666666667,24.6,-1.2
2021-07-19,9.079166666666667,23.9,-0.4
2021-07-20,10.891666666666666,27.9,0.9
2021-07-21,11.8125,25.9,3.5
2021-07-22,11.279166666666667,25.7,2.5
2021-07-23,9.820833333333333,21.2,2.9
2021-07-24,7.958333333333333,11.1,6.2
2021-07-25,8.391666666666667,17.2,3.7
2021-07-26,9.670833333333333,15.7,4.7
2021-07-27,7.5625,17.9,0.0
2021-07-28,8.254166666666666,23.1,-0.8
2021-07-29,9.1875,23.6,0.1
2021-07-30,9.395833333333334,23.6,0.0
2021-07-31,9.354166666666666,23.5,0.3
2021-08-01,11.75,29.7,12.8
2021-08-02,12.7875,26.9,11.4
2021-08-03,11.570833333333333,33.7,14.9
2021-08-04,9.966666666666667,23.3,12.8
2021-08-05,8.779166666666667,17.0,7.3
2021-08-06,9.362499999999999,21.6,3.9
2021-08-07,8.637500000000001,21.2,0.8
2021-08-08,9.866666666666667,13.5,8.1
2021-08-09,7.683333333333334,19.2,0.9
2021-08-10,8.670833333333333,18.3,8.7
2021-08-11,9.320833333333333,31.3,9.3
2021-08-12,6.483333333333333,30.8,9.9
2021-08-13,7.2124999999999995,16.9,1.3
2021-08-14,7.9375,19.8,-0.3
2021-08-15,8.245833333333334,12.7,5.8
2021-08-16,10.35,17.5,6.9
2021-08-17,12.258333333333333,20.2,7.9
2021-08-18,13.2125,14.9,11.0
2021-08-19,10.6625,14.6,8.2
2021-08-20,9.095833333333333,13.0,4.4
2021-08-21,10.729166666666666,20.0,6.0
2021-08-22,11.4625,17.8,8.4
2021-08-23,9.883333333333333,16.8,6.7
2021-08-24,8.987499999999999,16.9,1.9
2021-08-25,10.366666666666667,15.4,7.0
2021-08-26,9.116666666666667,17.4,2.1
2021-08-27,9.325000000000001,15.2,5.2
2021-08-28,13.6,23.7,8.8
2021-08-29,13.8375,26.3,5.5
2021-08-30,10.5875,14.8,8.2
2021-08-31,11.504166666666668,18.8,7.0
2021-09-01,10.5625,28.0,11.3
2021-09-02,12.75,31.0,11.8
2021-09-03,10.216666666666667,29.6,12.4
2021-09-04,11.870833333333332,23.3,6.5
2021-09-05,11.516666666666666,20.4,6.7
2021-09-06,10.729166666666666,18.5,5.1
2021-09-07,9.566666666666666,13.2,2.1
2021-09-08,8.612499999999999,16.0,1.7
2021-09-09,11.6,24.9,2.2
2021-09-10,13.533333333333333,22.2,4.9
2021-09-11,10.5875,25.3,11.0
2021-09-12,11.35,29.6,12.1
2021-09-13,9.5375,13.3,7.1
2021-09-14,9.125,21.5,0.1
2021-09-15,11.295833333333334,22.9,2.1
2021-09-16,13.145833333333334,24.9,3.6
2021-09-17,13.7125,22.7,5.6
2021-09-18,12.516666666666666,19.9,5.9
2021-09-19,11.408333333333333,18.3,5.6
2021-09-20,13.270833333333334,21.8,5.9
2021-09-21,12.174999999999999,21.3,5.0
2021-09-22,12.795833333333334,20.6,9.3
2021-09-23,14.262500000000001,27.8,4.8
2021-09-24,17.429166666666667,32.2,6.2
2021-09-25,13.487499999999999,22.1,9.2
2021-09-26,13.833333333333334,25.0,5.5
2021-09-27,15.895833333333334,26.3,6.4
2021-09-28,17.241666666666667,28.1,7.1
2021-09-29,14.695833333333333,25.1,5.9
2021-09-30,12.612499999999999,20.8,3.3
2021-10-01,13.4125,28.2,8.9
2021-10-02,12.920833333333334,29.7,13.9
2021-10-03,12.904166666666667,27.1,11.7
2021-10-04,14.441666666666668,21.4,9.3
2021-10-05,15.183333333333332,22.7,4.1
2021-10-06,15.725,19.6,6.5
2021-10-07,15.4375,19.1,0.8
2021-10-08,11.995833333333332,19.7,0.8
2021-10-09,12.75,24.3,4.8
2021-10-10,14.004166666666668,22.8,9.6
2021-10-11,16.662499999999998,25.8,9.1
2021-10-12,13.15,24.0,12.3
2021-10-13,13.966666666666667,22.3,9.4
2021-10-14,11.533333333333333,16.6,8.8
2021-10-15,12.004166666666668,21.6,3.1
2021-10-16,13.950000000000001,24.5,3.8
2021-10-17,15.854166666666666,26.1,5.9
2021-10-18,18.104166666666668,30.6,6.7
2021-10-19,19.541666666666668,31.1,8.6
2021-10-20,13.345833333333333,18.1,9.6
2021-10-21,14.0875,24.9,6.8
2021-10-22,15.625,22.1,10.6
2021-10-23,14.445833333333333,24.5,5.8
2021-10-24,17.625,30.2,6.9
2021-10-25,20.891666666666666,32.9,9.3
2021-10-26,20.491666666666667,28.3,12.1
2021-10-27,18.720833333333335,27.0,10.2
2021-10-28,21.1375,33.4,10.1
2021-10-29,22.291666666666668,31.3,11.9
2021-10-30,22.258333333333336,33.3,11.9
2021-10-31,19.483333333333334,26.7,12.7
2021-11-01,15.858333333333334,29.6,10.2
2021-11-02,18.6375,22.6,14.0
2021-11-03,16.266666666666666,28.9,12.2
2021-11-04,15.283333333333333,29.3,5.1
2021-11-05,17.045833333333334,25.2,3.6
2021-11-06,15.895833333333334,24.3,3.6
2021-11-07,17.275000000000002,20.9,1.8
2021-11-08,20.116666666666667,20.7,0.8
2021-11-09,19.295833333333334,12.8,8.3
2021-11-10,16.25,29.2,7.4
2021-11-11,18.004166666666666,26.8,9.7
2021-11-12,17.591666666666665,23.0,13.0
2021-11-13,16.40869565217391,24.4,11.0
2021-11-14,18.1125,28.4,8.1
2021-11-15,18.429166666666667,26.8,10.5
2021-11-16,18.9375,29.9,9.3
2021-11-17,19.525,30.0,8.8
2021-11-18,20.291666666666668,30.4,10.0
2021-11-19,19.787499999999998,28.3,10.9
2021-11-20,19.608333333333334,31.0,10.1
2021-11-21,21.59583333333333,32.3,11.5
2021-11-22,22.90833333333333,33.6,12.5
2021-11-23,20.4875,26.4,12.5
2021-11-24,16.712500000000002,24.8,11.8
2021-11-25,20.425,32.6,9.5
2021-11-26,20.666666666666668,27.1,12.5
2021-11-27,16.783333333333335,25.1,11.2
2021-11-28,19.129166666666666,30.4,8.7
2021-11-29,20.408333333333335,29.4,10.7
2021-11-30,17.4375,26.1,8.4
2021-12-01,16.445833333333333,31.5,11.1
2021-12-02,18.829166666666666,27.0,17.1
2021-12-03,19.233333333333334,29.9,15.0
2021-12-04,21.029166666666665,30.2,6.1
2021-12-05,23.7,26.1,3.2
2021-12-06,20.254166666666666,25.7,3.7
2021-12-07,18.150000000000002,9.7,2.6
2021-12-08,19.358333333333334,12.0,1.4
2021-12-09,20.666666666666668,14.7,7.8
2021-12-10,18.404166666666665,20.4,9.9
2021-12-11,16.504166666666666,26.9,9.5
2021-12-12,16.841666666666665,24.6,12.5
2021-12-13,17.76666666666667,26.8,8.8
2021-12-14,18.233333333333334,28.2,8.8
2021-12-15,20.925,31.4,10.9
2021-12-16,19.841666666666665,29.2,11.6
2021-12-17,18.720833333333335,30.5,9.5
2021-12-18,21.583333333333332,32.5,11.5
2021-12-19,23.370833333333334,33.8,13.1
2021-12-20,23.379166666666666,33.0,13.4
2021-12-21,22.633333333333336,32.0,13.3
2021-12-22,22.175,30.0,13.1
2021-12-23,20.033333333333335,28.0,12.0
2021-12-24,22.40833333333333,32.7,13.2
2021-12-25,24.254166666666666,33.7,14.6
2021-12-26,24.458333333333332,34.1,14.8
2021-12-27,22.775000000000002,31.2,15.1
2021-12-28,22.0,29.9,15.1
2021-12-29,17.7375,23.1,13.2
2021-12-30,20.941666666666666,31.0,12.9
2021-12-31,22.22083333333333,31.6,12.5
2022-01-01,20.524,29.9,11.3
2022-01-02,20.954166666666666,28.6,13.1
2022-01-03,22.245833333333334,33.0,10.0
2022-01-04,22.820833333333336,29.1,7.5
2022-01-05,22.920833333333334,21.8,4.6
2022-01-06,21.34166666666667,13.0,-1.2
2022-01-07,22.483333333333334,10.8,6.4
2022-01-08,21.870833333333334,12.8,4.7
2022-01-09,19.695833333333333,15.0,8.3
2022-01-10,21.179166666666667,26.3,9.5
2022-01-11,22.474999999999998,32.5,8.0
2022-01-12,22.599999999999998,28.7,10.3
2022-01-13,20.304166666666667,28.6,13.2
2022-01-14,22.120833333333334,32.1,13.8
2022-01-15,22.099999999999998,29.2,14.7
2022-01-16,17.5,23.3,13.8
2022-01-17,16.454166666666666,25.0,12.5
2022-01-18,18.108333333333334,28.1,8.5
2022-01-19,18.804166666666667,28.6,9.7
2022-01-20,18.870833333333334,29.5,9.0
2022-01-21,19.8625,30.3,9.9
2022-01-22,19.108333333333334,29.7,10.1
2022-01-23,21.645833333333332,32.5,11.3
2022-01-24,22.995833333333334,33.5,12.3
2022-01-25,22.15833333333333,31.0,12.8
2022-01-26,20.141666666666666,29.9,11.7
2022-01-27,19.429166666666667,28.2,12.0
2022-01-28,18.604166666666668,27.9,12.1
2022-01-29,19.070833333333333,27.1,12.8
2022-01-30,19.837500000000002,29.7,12.2
2022-01-31,21.59583333333333,31.0,13.2
2022-02-01,20.537499999999998,31.0,11.5
2022-02-02,20.641666666666666,30.3,12.8
2022-02-03,19.870833333333334,32.8,11.8
2022-02-04,20.025000000000002,26.8,8.1
2022-02-05,22.379166666666666,22.3,4.7
2022-02-06,23.787499999999998,13.0,4.7
2022-02-07,22.333333333333332,13.7,0.0
2022-02-08,21.866666666666664,15.1,7.8
2022-02-09,21.683333333333334,23.2,2.0
2022-02-10,18.4375,26.8,7.2
2022-02-11,19.920833333333334,31.1,8.0
2022-02-12,22.40833333333333,30.3,10.8
2022-02-13,21.333333333333332,29.1,12.7
2022-02-14,20.341666666666665,30.5,12.6
2022-02-15,18.879166666666666,27.2,12.7
2022-02-16,20.708333333333332,32.8,12.0
2022-02-17,23.145833333333332,34.0,13.1
2022-02-18,22.120833333333334,32.1,12.9
2022-02-19,20.241666666666667,30.7,10.2
2022-02-20,20.525000000000002,28.1,12.0
2022-02-21,18.658333333333335,27.8,10.9
2022-02-22,17.616666666666667,26.8,10.8
2022-02-23,17.641666666666666,25.8,11.8
2022-02-24,18.279166666666665,28.4,10.2
2022-02-25,20.245833333333334,31.2,10.4
2022-02-26,20.395833333333332,30.0,10.8
2022-02-27,20.320833333333333,28.7,12.3
2022-02-28,20.391666666666666,30.6,10.7
2022-03-01,21.333333333333332,32.6,12.5
2022-03-02,21.804166666666664,28.1,12.6
2022-03-03,21.633333333333336,30.3,12.8
2022-03-04,21.125,25.6,8.7
2022-03-05,21.462500000000002,27.2,5.5
2022-03-06,19.150000000000002,12.9,6.8
2022-03-07,18.370833333333334,8.0,1.2
2022-03-08,19.3,14.7,1.7
2022-03-09,18.583333333333332,26.2,4.1
2022-03-10,20.433333333333334,15.6,8.3
2022-03-11,20.908333333333335,28.2,9.0
2022-03-12,19.191666666666666,31.3,11.2
2022-03-13,20.2125,31.9,11.2
2022-03-14,21.170833333333334,31.5,11.8
2022-03-15,20.208333333333332,29.4,12.1
2022-03-16,17.9875,25.3,12.7
2022-03-17,16.975,22.2,13.3
2022-03-18,18.904166666666665,29.8,10.4
2022-03-19,21.141666666666666,30.3,14.3
2022-03-20,20.520833333333332,27.4,15.0
2022-03-21,16.6875,26.0,7.9
2022-03-22,17.695833333333333,28.4,8.6
2022-03-23,15.195833333333333,22.2,8.6
2022-03-24,16.45,29.1,6.6
2022-03-25,18.35,30.4,7.7
2022-03-26,16.404166666666665,23.6,8.3
2022-03-27,16.3875,29.0,8.0
2022-03-28,18.0125,28.1,8.7
2022-03-29,16.704166666666666,26.1,8.1
2022-03-30,16.0125,27.3,5.7
2022-03-31,17.349999999999998,29.0,6.4
2022-04-01,17.708333333333332,32.4,14.0
2022-04-02,17.208333333333332,29.6,12.1
2022-04-03,16.179166666666667,30.1,13.3
2022-04-04,17.304166666666667,29.2,7.6
2022-04-05,18.829166666666666,27.2,6.6
2022-04-06,18.429166666666667,15.3,8.2
2022-04-07,18.5125,15.0,0.0
2022-04-08,18.587500000000002,16.3,0.9
2022-04-09,15.595833333333333,27.3,4.9
2022-04-10,14.329166666666666,18.9,8.0
2022-04-11,13.725,23.5,9.0
2022-04-12,15.125,33.6,13.3
2022-04-13,15.529166666666667,28.7,4.9
2022-04-14,15.391666666666666,24.5,6.9
2022-04-15,11.804166666666667,16.4,9.5
2022-04-16,12.204166666666666,23.9,4.8
2022-04-17,13.775,24.9,6.0
2022-04-18,12.966666666666667,23.9,5.1
2022-04-19,13.799999999999999,22.8,8.2
2022-04-20,14.404166666666667,24.6,7.2
2022-04-21,13.729166666666666,19.7,7.5
2022-04-22,15.395833333333334,22.6,10.0
2022-04-23,14.895833333333334,24.6,7.8
2022-04-24,14.870833333333332,21.6,7.8
2022-04-25,15.683333333333332,23.4,9.6
2022-04-26,14.516666666666666,18.8,12.0
2022-04-27,11.0875,14.5,9.3
2022-04-28,10.933333333333332,21.2,4.5
2022-04-29,12.9,25.5,5.7
2022-04-30,13.383333333333333,23.3,5.7
2022-05-01,12.1625,32.3,15.0
2022-05-02,12.637500000000001,31.9,13.4
2022-05-03,14.116666666666667,30.5,14.3
2022-05-04,15.15,30.4,9.0
2022-05-05,11.158333333333333,15.2,8.8
2022-05-06,12.945833333333333,19.4,9.4
2022-05-07,12.9375,15.4,-0.5
2022-05-08,10.3125,17.7,0.4
2022-05-09,12.3125,29.2,6.0
2022-05-10,13.283333333333333,18.2,8.9
2022-05-11,15.045833333333334,25.8,7.2
2022-05-12,13.645833333333334,32.7,13.8
2022-05-13,13.191666666666668,21.4,6.3
2022-05-14,11.729166666666666,19.3,6.2
2022-05-15,12.245833333333332,24.9,3.8
2022-05-16,10.691666666666668,20.5,3.3
2022-05-17,9.966666666666667,21.8,2.8
2022-05-18,9.345833333333333,20.3,2.7
2022-05-19,11.1875,18.3,5.6
2022-05-20,12.950000000000001,19.8,9.5
2022-05-21,11.254166666666668,20.7,4.8
2022-05-22,11.645833333333334,16.4,8.4
2022-05-23,13.674999999999999,19.5,11.1
2022-05-24,13.35,19.8,9.3
2022-05-25,13.299999999999999,21.1,7.2
2022-05-26,10.0375,17.1,4.9
2022-05-27,8.0,13.2,4.5
2022-05-28,9.029166666666667,12.5,6.8
2022-05-29,6.908333333333334,16.2,1.0
2022-05-30,5.808333333333334,16.7,-1.0
2022-05-31,5.183333333333334,15.4,-2.1
2022-06-01,5.016666666666667,30.3,13.5
2022-06-02,7.9875,34.9,13.9
2022-06-03,8.887500000000001,25.0,12.7
2022-06-04,10.629166666666666,29.6,8.7
2022-06-05,12.720833333333333,24.8,7.9
2022-06-06,9.933333333333334,20.1,3.0
2022-06-07,10.083333333333334,9.2,0.9
2022-06-08,9.216666666666667,12.7,6.9
2022-06-09,9.3375,26.4,7.2
2022-06-10,10.612499999999999,23.5,7.7
2022-06-11,10.645833333333334,28.9,8.6
2022-06-12,8.5375,34.0,13.1
2022-06-13,7.8500000000000005,15.1,4.8
2022-06-14,7.204166666666667,11.5,4.8
2022-06-15,6.779166666666666,14.8,0.6
2022-06-16,8.762500000000001,14.1,5.4
2022-06-17,6.7625,15.3,0.5
2022-06-18,7.566666666666666,16.6,0.8
2022-06-19,8.545833333333333,15.1,4.4
2022-06-20,7.7749999999999995,12.5,4.2
2022-06-21,6.704166666666667,11.9,3.3
2022-06-22,7.879166666666666,14.9,3.4
2022-06-23,9.483333333333333,13.9,7.8
2022-06-24,7.141666666666667,11.7,2.7
2022-06-25,8.995833333333334,16.8,3.6
2022-06-26,6.054166666666667,13.0,1.4
2022-06-27,6.283333333333334,16.1,0.4
2022-06-28,7.695833333333333,18.8,0.7
2022-06-29,8.450000000000001,18.6,1.2
2022-06-30,10.891666666666666,21.0,4.0
2022-07-01,8.591666666666667,33.6,12.5
2022-07-02,5.616666666666667,30.6,13.3
2022-07-03,4.2875000000000005,30.9,8.4
2022-07-04,6.491666666666667,29.9,8.6
2022-07-05,5.666666666666667,22.9,5.7
2022-07-06,4.970833333333333,19.0,4.7
2022-07-07,5.7124999999999995,16.7,-0.7
2022-07-08,8.666666666666666,13.8,3.0
2022-07-09,8.633333333333333,15.4,7.2
2022-07-10,6.604166666666667,27.1,7.9
2022-07-11,6.9624999999999995,30.5,11.2
2022-07-12,7.254166666666666,32.6,14.2
2022-07-13,6.1000000000000005,12.3,1.4
2022-07-14,6.945833333333333,12.2,2.4
2022-07-15,5.320833333333334,9.4,2.3
2022-07-16,6.004166666666666,12.1,0.6
2022-07-17,4.529166666666667,9.9,0.5
2022-07-18,7.033333333333334,18.9,-0.3
2022-07-19,8.4375,21.8,0.4
2022-07-20,8.758333333333333,19.4,1.4
2022-07-21,8.954166666666667,19.9,2.1
2022-07-22,10.112499999999999,22.3,2.3
2022-07-23,10.525,20.1,3.8
2022-07-24,8.25,15.8,5.0
2022-07-25,9.445833333333333,14.0,7.4
2022-07-26,8.429166666666665,17.2,2.5
2022-07-27,9.729166666666666,13.1,6.5
2022-07-28,9.825000000000001,17.3,3.8
2022-07-29,9.4625,21.9,1.7
2022-07-30,8.354166666666666,11.2,5.6
2022-07-31,9.9375,17.8,3.0
2022-08-01,7.7,28.4,14.8
2022-08-02,9.7875,33.4,12.6
2022-08-03,7.2875000000000005,26.2,11.0
2022-08-04,7.991666666666667,28.7,9.6
2022-08-05,7.266666666666667,12.2,8.9
2022-08-06,9.275,17.5,3.4
2022-08-07,7.808333333333334,17.0,3.5
2022-08-08,6.841666666666666,16.1,0.5
2022-08-09,9.025,9.8,5.4
2022-08-10,10.700000000000001,22.4,10.3
2022-08-11,9.541666666666666,20.7,10.4
2022-08-12,9.829166666666667,33.2,12.6
2022-08-13,8.441666666666666,17.8,1.7
2022-08-14,7.8374999999999995,12.8,3.1
2022-08-15,8.416666666666666,15.3,5.2
2022-08-16,9.208333333333334,10.9,7.4
2022-08-17,8.6,12.4,5.1
2022-08-18,7.375,17.3,0.7
2022-08-19,10.870833333333332,27.3,1.4
2022-08-20,13.158333333333333,25.4,4.2
2022-08-21,13.541666666666666,23.3,5.9
2022-08-22,9.679166666666667,12.3,8.0
2022-08-23,12.254166666666668,20.5,9.2
2022-08-24,11.966666666666667,19.8,6.2
2022-08-25,11.887500000000001,23.7,4.0
2022-08-26,11.258333333333333,18.3,6.4
2022-08-27,12.391666666666666,20.3,7.2
2022-08-28,13.8125,30.5,3.3
2022-08-29,14.429166666666667,25.0,5.4
2022-08-30,10.725,14.8,7.8
2022-08-31,9.783333333333333,11.4,9.0
2022-09-01,10.441666666666666,28.3,13.6
2022-09-02,10.6625,30.5,13.3
2022-09-03,13.508333333333333,28.9,9.3
2022-09-04,14.5625,23.6,8.9
2022-09-05,16.058333333333334,21.2,5.1
2022-09-06,15.404166666666667,15.6,6.9
2022-09-07,10.258333333333333,11.0,7.6
2022-09-08,6.9875,24.2,-0.5
2022-09-09,7.604166666666667,19.8,0.1
2022-09-10,10.345833333333333,26.9,5.1
2022-09-11,10.091666666666667,19.9,11.6
2022-09-12,9.225,32.5,15.8
2022-09-13,11.083333333333334,17.1,8.1
2022-09-14,12.195833333333333,24.3,3.3
2022-09-15,13.641666666666666,24.5,5.3
2022-09-16,11.183333333333332,15.3,7.2
2022-09-17,10.370833333333334,15.6,7.4
2022-09-18,10.016666666666667,14.6,7.7
2022-09-19,11.114285714285714,17.4,5.1
2022-09-20,9.458333333333334,14.0,7.3
2022-09-21,9.0625,17.0,1.6
2022-09-22,10.958333333333334,23.7,1.3
2022-09-23,13.245833333333332,21.2,7.4
2022-09-24,11.237499999999999,14.6,9.6
2022-09-25,12.387500000000001,19.5,8.0
2022-09-26,12.15,19.4,7.4
2022-09-27,13.941666666666668,23.2,5.5
2022-09-28,14.066666666666668,22.0,6.7
2022-09-29,12.920833333333334,20.9,9.3
2022-09-30,14.541666666666666,25.6,9.5
2022-10-01,16.325,31.7,13.1
2022-10-02,16.066666666666666,25.7,13.1
2022-10-03,11.35,31.1,10.8
2022-10-04,11.441666666666668,22.4,7.7
2022-10-05,12.145833333333334,24.2,6.3
2022-10-06,14.4375,24.7,3.6
2022-10-07,16.5125,9.2,5.1
2022-10-08,15.229166666666666,19.9,3.3
2022-10-09,16.861904761904764,20.3,2.8
2022-10-10,16.11111111111111,22.1,7.3
2022-10-11,14.372222222222222,23.7,6.6
2022-10-12,15.083333333333334,34.4,15.5
2022-10-13,16.129166666666666,25.4,7.5
2022-10-14,16.575,27.5,6.4
2022-10-15,17.954166666666666,29.5,8.2
2022-10-16,17.620833333333334,28.0,8.1
2022-10-17,14.329166666666666,21.8,7.4
2022-10-18,13.625,22.0,8.7
2022-10-19,13.533333333333333,22.2,7.1
2022-10-20,16.241666666666667,27.5,7.0
2022-10-21,17.7625,26.9,8.9
2022-10-22,17.745833333333334,28.3,8.0
2022-10-23,16.275000000000002,24.2,7.1
2022-10-24,16.349999999999998,27.3,6.5
2022-10-25,15.208333333333334,22.1,9.3
2022-10-26,15.779166666666667,25.9,9.1
2022-10-27,18.150000000000002,27.8,8.5
2022-10-28,16.741666666666667,26.4,8.2
2022-10-29,18.0,28.4,8.3
2022-10-30,14.695833333333333,20.4,10.8
2022-10-31,16.25,29.6,4.5
2022-11-01,20.125,31.5,14.8
2022-11-02,19.045833333333334,29.4,13.5
2022-11-03,17.954166666666666,30.9,12.0
2022-11-04,15.558333333333332,22.6,6.5
2022-11-05,15.5375,22.1,9.0
2022-11-06,17.308333333333334,24.0,2.3
2022-11-07,18.55,12.6,4.5
2022-11-08,15.8125,20.8,2.3
