CodigoNacional;Fecha;TnAM;FechaHora
330020;26-08-2021;2.1;2021-08-26 06:52
330020;25-08-2021;7.0;2021-08-25 07:34
330020;24-08-2021;1.9;2021-08-24 06:54
330020;23-08-2021;6.7;2021-08-23 06:53
330020;22-08-2021;8.4;2021-08-22 07:28
330020;21-08-2021;6.0;2021-08-21 04:30
330020;20-08-2021;4.4;2021-08-20 06:25
330020;19-08-2021;8.2;2021-08-19 05:52
330020;18-08-2021;11.0;2021-08-18 06:57
330020;17-08-2021;7.9;2021-08-17 00:17
330020;16-08-2021;6.9;2021-08-16 05:18
330020;15-08-2021;5.8;2021-08-15 05:10
330020;14-08-2021;-0.3;2021-08-14 07:31
330020;13-08-2021;1.3;2021-08-13 00:35
330020;12-08-2021;1.4;2021-08-12 04:11
330020;11-08-2021;0.8;2021-08-11 07:29
330020;10-08-2021;0.8;2021-08-10 06:46
330020;09-08-2021;1.7;2021-08-09 04:57
330020;08-08-2021;8.1;2021-08-08 07:28
330020;07-08-2021;6.9;2021-08-06 23:18
330020;06-08-2021;3.4;2021-08-06 05:26
330020;05-08-2021;4.8;2021-08-05 00:40
330020;04-08-2021;2.5;2021-08-04 07:43
330020;03-08-2021;2.1;2021-08-03 07:42
330020;02-08-2021;2.2;2021-08-02 07:37
330020;01-08-2021;1.9;2021-08-01 07:37
330020;31-07-2021;0.3;2021-07-31 07:25
330020;30-07-2021;0.0;2021-07-30 07:39
330020;29-07-2021;0.1;2021-07-29 07:20
330020;28-07-2021;-0.8;2021-07-28 07:30
330020;27-07-2021;0.0;2021-07-27 07:08
330020;26-07-2021;4.7;2021-07-26 07:15
330020;25-07-2021;3.7;2021-07-24 22:39
330020;24-07-2021;6.2;2021-07-23 21:29
330020;23-07-2021;2.9;2021-07-23 06:44
330020;22-07-2021;2.5;2021-07-22 07:30
330020;21-07-2021;3.5;2021-07-21 07:45
330020;20-07-2021;0.9;2021-07-20 06:22
330020;19-07-2021;-0.4;2021-07-19 07:28
330020;18-07-2021;-1.2;2021-07-18 07:16
330020;17-07-2021;-1.7;2021-07-17 07:45
330020;16-07-2021;0.6;2021-07-16 01:58
330020;15-07-2021;-1.0;2021-07-15 07:31
330020;14-07-2021;-0.9;2021-07-14 06:48
330020;13-07-2021;-0.8;2021-07-13 04:57
330020;12-07-2021;2.6;2021-07-12 03:23
330020;11-07-2021;1.8;2021-07-11 05:12
330020;10-07-2021;0.8;2021-07-10 07:01
330020;09-07-2021;2.1;2021-07-09 05:24
330020;08-07-2021;0.8;2021-07-08 06:42
330020;07-07-2021;0.8;2021-07-07 07:21
330020;06-07-2021;5.1;2021-07-06 03:05
330020;05-07-2021;0.8;2021-07-05 07:40
330020;04-07-2021;0.3;2021-07-04 06:57
330020;03-07-2021;1.7;2021-07-03 06:57
330020;02-07-2021;1.1;2021-07-02 07:58
330020;01-07-2021;2.6;2021-07-01 04:01
330020;30-06-2021;3.6;2021-06-30 07:44
330020;29-06-2021;-1.0;2021-06-29 07:36
330020;28-06-2021;-2.5;2021-06-28 07:12
330020;27-06-2021;-2.0;2021-06-27 07:32
330020;26-06-2021;5.6;2021-06-26 07:30
330020;25-06-2021;7.2;2021-06-24 22:55
330020;24-06-2021;2.0;2021-06-24 07:36
330020;23-06-2021;6.3;2021-06-23 01:06
330020;22-06-2021;2.8;2021-06-22 07:45
330020;21-06-2021;2.1;2021-06-21 07:34
330020;20-06-2021;3.8;2021-06-20 02:54
330020;19-06-2021;7.7;2021-06-18 20:03
330020;18-06-2021;2.4;2021-06-18 07:26
330020;17-06-2021;2.8;2021-06-17 06:57
330020;16-06-2021;5.6;2021-06-16 07:47
330020;15-06-2021;6.8;2021-06-15 07:41
330020;14-06-2021;3.4;2021-06-14 07:21
330020;13-06-2021;3.7;2021-06-13 07:21
330020;12-06-2021;3.7;2021-06-12 07:45
330020;11-06-2021;3.6;2021-06-11 07:48
330020;10-06-2021;6.5;2021-06-10 07:42
330020;09-06-2021;5.1;2021-06-09 04:32
330020;08-06-2021;3.9;2021-06-08 07:54
330020;07-06-2021;9.2;2021-06-07 04:32
330020;06-06-2021;8.7;2021-06-06 07:19
330020;05-06-2021;10.8;2021-06-04 23:51
330020;04-06-2021;8.7;2021-06-04 07:38
330020;03-06-2021;7.4;2021-06-03 06:50
330020;02-06-2021;8.0;2021-06-02 07:27
330020;01-06-2021;11.6;2021-05-31 22:27
330020;31-05-2021;8.0;2021-05-31 01:39
330020;30-05-2021;3.9;2021-05-30 07:40
330020;29-05-2021;5.4;2021-05-29 05:26
330020;28-05-2021;5.5;2021-05-28 07:42
330020;27-05-2021;3.2;2021-05-27 07:08
330020;26-05-2021;3.0;2021-05-26 07:24
330020;25-05-2021;2.6;2021-05-25 07:28
330020;24-05-2021;3.3;2021-05-24 07:37
330020;23-05-2021;0.4;2021-05-23 07:11
330020;22-05-2021;1.6;2021-05-22 07:43
330020;21-05-2021;6.5;2021-05-21 07:19
330020;20-05-2021;5.6;2021-05-20 07:45
330020;19-05-2021;9.2;2021-05-19 06:12
330020;18-05-2021;7.5;2021-05-18 06:00
330020;17-05-2021;5.7;2021-05-17 07:20
330020;16-05-2021;5.6;2021-05-16 07:36
330020;15-05-2021;9.9;2021-05-15 00:13
330020;14-05-2021;7.2;2021-05-14 07:39
330020;13-05-2021;5.7;2021-05-13 04:22
330020;12-05-2021;3.2;2021-05-12 07:25
330020;11-05-2021;3.6;2021-05-11 07:24
330020;10-05-2021;4.1;2021-05-10 07:11
330020;09-05-2021;6.7;2021-05-09 07:20
330020;08-05-2021;7.3;2021-05-08 02:14
330020;07-05-2021;9.9;2021-05-07 02:29
330020;06-05-2021;4.8;2021-05-06 07:15
330020;05-05-2021;5.2;2021-05-05 06:42
330020;04-05-2021;5.8;2021-05-04 07:03
330020;03-05-2021;6.6;2021-05-03 05:45
330020;02-05-2021;9.3;2021-05-02 04:48
330020;01-05-2021;6.1;2021-05-01 05:22
330020;30-04-2021;8.9;2021-04-30 00:56
330020;29-04-2021;6.2;2021-04-29 05:54
330020;28-04-2021;5.8;2021-04-28 07:31
330020;27-04-2021;5.7;2021-04-27 07:24
330020;26-04-2021;5.9;2021-04-26 06:17
330020;25-04-2021;5.6;2021-04-25 07:00
330020;24-04-2021;6.3;2021-04-24 07:35
330020;23-04-2021;10.9;2021-04-23 09:00
330020;22-04-2021;7.1;2021-04-22 05:04
330020;21-04-2021;9.8;2021-04-21 06:35
330020;20-04-2021;8.8;2021-04-20 00:27
330020;19-04-2021;7.8;2021-04-19 07:17
330020;18-04-2021;10.0;2021-04-17 22:37
330020;17-04-2021;9.9;2021-04-17 07:30
330020;16-04-2021;8.9;2021-04-16 06:42
330020;15-04-2021;8.6;2021-04-15 07:12
330020;14-04-2021;8.7;2021-04-14 06:25
330020;13-04-2021;7.5;2021-04-13 07:10
330020;12-04-2021;6.1;2021-04-12 06:51
330020;11-04-2021;5.1;2021-04-11 06:37
330020;10-04-2021;9.3;2021-04-10 05:45
330020;09-04-2021;6.5;2021-04-09 06:56
