CodigoNacional;Fecha;TxPM;FechaHora
330020;19-09-2022;17.4;2022-09-19 15:50
330020;18-09-2022;14.6;2022-09-18 16:17
330020;17-09-2022;15.6;2022-09-17 16:09
330020;16-09-2022;15.3;2022-09-16 14:37
330020;15-09-2022;24.5;2022-09-15 15:23
330020;14-09-2022;24.3;2022-09-14 16:02
330020;13-09-2022;17.1;2022-09-13 17:13
330020;12-09-2022;18.2;2022-09-12 15:29
330020;11-09-2022;15.8;2022-09-11 17:31
330020;10-09-2022;20.3;2022-09-10 13:25
330020;09-09-2022;19.8;2022-09-09 16:20
330020;08-09-2022;9.8;2022-09-08 17:20
330020;07-09-2022;15.4;2022-09-07 16:30
330020;06-09-2022;26.4;2022-09-06 12:59
330020;05-09-2022;29.2;2022-09-05 14:44
330020;04-09-2022;27.3;2022-09-04 15:32
330020;03-09-2022;26.2;2022-09-03 15:06
330020;02-09-2022;23.2;2022-09-02 14:25
330020;01-09-2022;15.0;2022-09-01 15:43
330020;31-08-2022;11.4;2022-08-31 17:18
330020;30-08-2022;14.8;2022-08-30 16:21
330020;29-08-2022;25.0;2022-08-29 14:07
330020;28-08-2022;30.5;2022-08-28 16:07
330020;27-08-2022;20.3;2022-08-27 15:48
330020;26-08-2022;18.3;2022-08-26 13:42
330020;25-08-2022;23.7;2022-08-25 15:54
330020;24-08-2022;19.8;2022-08-24 14:54
330020;23-08-2022;20.5;2022-08-23 14:54
330020;22-08-2022;12.3;2022-08-22 15:59
330020;21-08-2022;23.3;2022-08-21 14:31
330020;20-08-2022;25.4;2022-08-20 15:33
330020;19-08-2022;27.3;2022-08-19 15:10
330020;18-08-2022;17.3;2022-08-18 15:56
330020;17-08-2022;12.4;2022-08-17 15:55
330020;16-08-2022;10.9;2022-08-16 14:53
330020;15-08-2022;15.3;2022-08-15 15:56
330020;14-08-2022;12.8;2022-08-14 17:21
330020;13-08-2022;17.8;2022-08-13 15:01
330020;12-08-2022;15.4;2022-08-12 14:11
330020;11-08-2022;20.8;2022-08-11 14:41
330020;10-08-2022;19.9;2022-08-10 12:41
330020;09-08-2022;24.2;2022-08-09 16:06
330020;08-08-2022;16.1;2022-08-08 16:04
330020;07-08-2022;13.8;2022-08-07 14:58
330020;06-08-2022;12.7;2022-08-06 14:49
330020;05-08-2022;17.7;2022-08-05 15:23
330020;04-08-2022;16.3;2022-08-04 15:22
330020;03-08-2022;14.7;2022-08-03 14:07
330020;02-08-2022;15.1;2022-08-02 15:56
330020;01-08-2022;12.8;2022-08-01 13:47
330020;31-07-2022;17.8;2022-07-31 15:03
330020;30-07-2022;11.2;2022-07-30 15:21
330020;29-07-2022;21.9;2022-07-29 15:05
330020;28-07-2022;17.3;2022-07-28 16:04
330020;27-07-2022;13.1;2022-07-27 15:20
330020;26-07-2022;17.2;2022-07-26 14:51
330020;25-07-2022;14.0;2022-07-25 15:19
330020;24-07-2022;15.8;2022-07-24 14:25
330020;23-07-2022;20.1;2022-07-23 15:24
330020;22-07-2022;22.3;2022-07-22 16:11
330020;21-07-2022;19.9;2022-07-21 16:01
330020;20-07-2022;19.4;2022-07-20 14:31
330020;19-07-2022;21.8;2022-07-19 15:11
330020;18-07-2022;18.9;2022-07-18 15:46
330020;17-07-2022;9.9;2022-07-17 14:24
330020;16-07-2022;12.1;2022-07-16 15:11
330020;15-07-2022;9.4;2022-07-15 16:00
330020;14-07-2022;12.2;2022-07-14 15:00
330020;13-07-2022;12.3;2022-07-13 11:56
330020;12-07-2022;16.9;2022-07-12 14:40
330020;11-07-2022;12.6;2022-07-11 15:47
330020;10-07-2022;9.2;2022-07-10 13:06
330020;09-07-2022;11.0;2022-07-09 10:49
330020;08-07-2022;17.0;2022-07-08 11:34
330020;07-07-2022;16.7;2022-07-07 16:15
330020;06-07-2022;9.2;2022-07-06 15:09
330020;05-07-2022;15.4;2022-07-05 15:31
330020;04-07-2022;15.0;2022-07-04 16:17
330020;03-07-2022;8.0;2022-07-03 14:39
330020;02-07-2022;13.7;2022-07-02 14:46
330020;01-07-2022;10.8;2022-07-01 16:30
330020;30-06-2022;21.0;2022-06-30 15:31
330020;29-06-2022;18.6;2022-06-29 13:18
330020;28-06-2022;18.8;2022-06-28 15:07
330020;27-06-2022;16.1;2022-06-27 13:48
330020;26-06-2022;13.0;2022-06-26 15:50
330020;25-06-2022;16.8;2022-06-25 16:14
330020;24-06-2022;11.7;2022-06-24 14:32
330020;23-06-2022;13.9;2022-06-23 15:12
330020;22-06-2022;14.9;2022-06-22 14:27
330020;21-06-2022;11.9;2022-06-21 15:26
330020;20-06-2022;12.5;2022-06-20 13:50
330020;19-06-2022;15.1;2022-06-19 15:53
330020;18-06-2022;16.6;2022-06-18 14:14
330020;17-06-2022;15.3;2022-06-17 16:05
330020;16-06-2022;14.1;2022-06-16 15:37
330020;15-06-2022;14.8;2022-06-15 15:24
330020;14-06-2022;11.5;2022-06-14 15:12
330020;13-06-2022;15.1;2022-06-13 12:54
330020;12-06-2022;20.8;2022-06-12 15:33
330020;11-06-2022;24.0;2022-06-11 14:46
330020;10-06-2022;24.7;2022-06-10 15:47
330020;09-06-2022;15.6;2022-06-09 15:02
330020;08-06-2022;17.5;2022-06-08 14:11
330020;07-06-2022;19.0;2022-06-07 14:56
330020;06-06-2022;20.1;2022-06-06 15:17
330020;05-06-2022;19.4;2022-06-05 15:04
330020;04-06-2022;15.3;2022-06-04 13:21
330020;03-06-2022;12.9;2022-06-03 11:06
330020;02-06-2022;13.0;2022-06-02 14:07
330020;01-06-2022;13.0;2022-06-01 14:45
330020;31-05-2022;15.4;2022-05-31 14:42
330020;30-05-2022;16.7;2022-05-30 15:11
330020;29-05-2022;16.2;2022-05-29 14:39
330020;28-05-2022;12.5;2022-05-28 12:32
330020;27-05-2022;13.2;2022-05-27 14:11
330020;26-05-2022;17.1;2022-05-26 12:59
330020;25-05-2022;21.1;2022-05-25 15:54
330020;24-05-2022;19.8;2022-05-24 13:49
330020;23-05-2022;19.5;2022-05-23 14:16
330020;22-05-2022;16.4;2022-05-22 14:03
330020;21-05-2022;20.7;2022-05-21 14:41
330020;20-05-2022;19.8;2022-05-20 14:39
330020;19-05-2022;18.3;2022-05-19 16:06
330020;18-05-2022;20.3;2022-05-18 14:08
330020;17-05-2022;21.8;2022-05-17 15:11
330020;16-05-2022;20.5;2022-05-16 14:35
330020;15-05-2022;24.9;2022-05-15 15:06
330020;14-05-2022;19.3;2022-05-14 14:25
330020;13-05-2022;21.4;2022-05-13 15:22
330020;12-05-2022;17.9;2022-05-12 14:35
330020;11-05-2022;22.1;2022-05-11 13:52
330020;10-05-2022;24.2;2022-05-10 14:44
330020;09-05-2022;21.2;2022-05-09 15:38
330020;08-05-2022;12.2;2022-05-08 15:33
330020;07-05-2022;22.9;2022-05-07 15:40
330020;06-05-2022;24.8;2022-05-06 15:17
330020;05-05-2022;15.2;2022-05-05 14:46
330020;04-05-2022;27.2;2022-05-04 14:08
330020;03-05-2022;27.2;2022-05-03 15:50
330020;02-05-2022;22.3;2022-05-02 16:10
330020;01-05-2022;21.8;2022-05-01 14:55
330020;30-04-2022;23.3;2022-04-30 15:09
330020;29-04-2022;25.5;2022-04-29 15:37
330020;28-04-2022;21.2;2022-04-28 15:11
330020;27-04-2022;14.5;2022-04-27 12:01
330020;26-04-2022;18.8;2022-04-26 13:45
330020;25-04-2022;23.4;2022-04-25 14:00
330020;24-04-2022;21.6;2022-04-24 13:38
330020;23-04-2022;24.6;2022-04-23 15:46
330020;22-04-2022;22.6;2022-04-22 15:00
330020;21-04-2022;19.7;2022-04-21 15:20
330020;20-04-2022;24.6;2022-04-20 15:00
330020;19-04-2022;22.8;2022-04-19 14:59
330020;18-04-2022;23.9;2022-04-18 14:12
330020;17-04-2022;24.9;2022-04-17 13:34
330020;16-04-2022;23.9;2022-04-16 15:14
330020;15-04-2022;16.4;2022-04-15 15:33
330020;14-04-2022;24.5;2022-04-14 15:29
330020;13-04-2022;28.7;2022-04-13 15:48
330020;12-04-2022;22.0;2022-04-12 14:42
330020;11-04-2022;22.6;2022-04-11 15:16
330020;10-04-2022;22.4;2022-04-10 14:48
330020;09-04-2022;23.6;2022-04-09 13:40
330020;08-04-2022;28.7;2022-04-08 15:16
330020;07-04-2022;29.9;2022-04-07 15:15
330020;06-04-2022;29.6;2022-04-06 15:02
330020;05-04-2022;30.4;2022-04-05 15:28
330020;04-04-2022;29.2;2022-04-04 15:40
330020;03-04-2022;25.6;2022-04-03 15:50
330020;02-04-2022;26.8;2022-04-02 16:41
330020;01-04-2022;29.1;2022-04-01 16:33
330020;31-03-2022;29.0;2022-03-31 16:57
330020;30-03-2022;27.3;2022-03-30 16:23
330020;29-03-2022;26.1;2022-03-29 16:50
330020;28-03-2022;28.1;2022-03-28 15:49
330020;27-03-2022;29.0;2022-03-27 16:36
330020;26-03-2022;23.6;2022-03-26 16:27
330020;25-03-2022;30.4;2022-03-25 16:32
330020;24-03-2022;29.1;2022-03-24 16:38
330020;23-03-2022;22.2;2022-03-23 17:18
330020;22-03-2022;28.4;2022-03-22 16:37
330020;21-03-2022;26.0;2022-03-21 16:47
330020;20-03-2022;27.4;2022-03-20 14:55
330020;19-03-2022;30.3;2022-03-19 15:18
330020;18-03-2022;29.8;2022-03-18 16:50
330020;17-03-2022;22.2;2022-03-17 15:17
330020;16-03-2022;25.3;2022-03-16 16:53
330020;15-03-2022;29.4;2022-03-15 16:40
330020;14-03-2022;31.5;2022-03-14 14:56
330020;13-03-2022;31.9;2022-03-13 15:27
330020;12-03-2022;28.3;2022-03-12 15:23
330020;11-03-2022;30.9;2022-03-11 14:37
330020;10-03-2022;31.1;2022-03-10 16:30
330020;09-03-2022;28.9;2022-03-09 16:52
330020;08-03-2022;26.2;2022-03-08 15:25
330020;07-03-2022;30.9;2022-03-07 17:49
330020;06-03-2022;25.0;2022-03-06 17:50
330020;05-03-2022;30.5;2022-03-05 17:34
330020;04-03-2022;30.1;2022-03-04 17:00
330020;03-03-2022;30.3;2022-03-03 16:45
330020;02-03-2022;32.8;2022-03-02 16:54
330020;01-03-2022;33.0;2022-03-01 15:53
330020;28-02-2022;30.6;2022-02-28 17:09
330020;27-02-2022;28.7;2022-02-27 16:49
330020;26-02-2022;30.0;2022-02-26 16:50
330020;25-02-2022;31.2;2022-02-25 16:23
330020;24-02-2022;28.4;2022-02-24 15:55
330020;23-02-2022;25.8;2022-02-23 14:53
330020;22-02-2022;26.8;2022-02-22 16:14
330020;21-02-2022;27.8;2022-02-21 16:05
330020;20-02-2022;28.1;2022-02-20 14:27
330020;19-02-2022;30.7;2022-02-19 16:00
330020;18-02-2022;32.1;2022-02-18 15:48
330020;17-02-2022;34.0;2022-02-17 16:26
330020;16-02-2022;32.8;2022-02-16 17:07
330020;15-02-2022;27.2;2022-02-15 16:04
330020;14-02-2022;30.5;2022-02-14 16:41
330020;13-02-2022;29.1;2022-02-13 15:41
330020;12-02-2022;33.3;2022-02-12 16:50
330020;11-02-2022;29.4;2022-02-11 18:10
330020;10-02-2022;25.7;2022-02-10 15:30
330020;09-02-2022;30.5;2022-02-09 16:02
330020;08-02-2022;33.4;2022-02-08 15:54
330020;07-02-2022;30.6;2022-02-07 15:49
330020;06-02-2022;34.9;2022-02-06 15:58
330020;05-02-2022;31.9;2022-02-05 15:47
330020;04-02-2022;29.6;2022-02-04 16:50
330020;03-02-2022;28.1;2022-02-03 15:16
330020;02-02-2022;30.3;2022-02-02 16:00
330020;01-02-2022;28.6;2022-02-01 15:21
330020;31-01-2022;31.0;2022-01-31 16:26
330020;30-01-2022;29.7;2022-01-30 17:10
330020;29-01-2022;27.1;2022-01-29 16:26
330020;28-01-2022;27.9;2022-01-28 16:04
330020;27-01-2022;28.2;2022-01-27 15:28
330020;26-01-2022;29.9;2022-01-26 16:11
330020;25-01-2022;31.0;2022-01-25 16:47
330020;24-01-2022;33.5;2022-01-24 17:05
330020;23-01-2022;32.5;2022-01-23 17:23
330020;22-01-2022;29.7;2022-01-22 17:57
330020;21-01-2022;30.3;2022-01-21 17:06
330020;20-01-2022;29.5;2022-01-20 17:08
330020;19-01-2022;28.6;2022-01-19 15:49
330020;18-01-2022;28.1;2022-01-18 16:34
330020;17-01-2022;25.0;2022-01-17 18:10
330020;16-01-2022;23.3;2022-01-16 17:12
330020;15-01-2022;29.2;2022-01-15 16:31
330020;14-01-2022;32.1;2022-01-14 16:39
330020;13-01-2022;28.6;2022-01-13 16:42
330020;12-01-2022;30.1;2022-01-12 16:57
330020;11-01-2022;31.5;2022-01-11 16:58
330020;10-01-2022;31.7;2022-01-10 16:53
330020;09-01-2022;28.3;2022-01-09 15:43
330020;08-01-2022;28.4;2022-01-08 16:20
330020;07-01-2022;33.6;2022-01-07 17:15
330020;06-01-2022;30.3;2022-01-06 16:12
330020;05-01-2022;32.3;2022-01-05 16:36
330020;04-01-2022;32.4;2022-01-04 15:48
330020;03-01-2022;32.6;2022-01-03 16:23
330020;02-01-2022;31.0;2022-01-02 17:06
330020;01-01-2022;29.9;2022-01-01 16:06
