CodigoNacional;Fecha;TnAM;FechaHora
330020;31-12-2015;13.6;2015-12-31 06:15
330020;30-12-2015;14.5;2015-12-30 05:15
330020;29-12-2015;13.6;2015-12-29 06:06
330020;28-12-2015;14.1;2015-12-28 06:22
330020;27-12-2015;14.0;2015-12-27 06:30
330020;26-12-2015;13.8;2015-12-26 07:02
330020;25-12-2015;13.0;2015-12-25 07:04
330020;24-12-2015;11.9;2015-12-24 06:47
330020;23-12-2015;13.3;2015-12-23 06:13
330020;22-12-2015;9.5;2015-12-22 06:27
330020;21-12-2015;10.0;2015-12-21 06:16
330020;18-12-2015;10.8;2015-12-18 06:24
330020;17-12-2015;10.0;2015-12-17 06:30
330020;16-12-2015;12.1;2015-12-16 05:53
330020;15-12-2015;11.7;2015-12-15 06:40
330020;14-12-2015;11.1;2015-12-14 05:56
330020;13-12-2015;9.5;2015-12-13 06:37
330020;12-12-2015;14.6;2015-12-12 07:19
330020;11-12-2015;12.1;2015-12-11 06:36
330020;10-12-2015;12.0;2015-12-10 06:00
330020;09-12-2015;13.2;2015-12-09 05:45
330020;08-12-2015;12.5;2015-12-08 06:25
330020;07-12-2015;13.8;2015-12-07 06:41
330020;06-12-2015;12.8;2015-12-06 06:36
330020;05-12-2015;13.0;2015-12-05 06:50
330020;04-12-2015;11.2;2015-12-04 06:05
330020;03-12-2015;12.0;2015-12-03 03:51
330020;02-12-2015;11.6;2015-12-02 06:37
330020;01-12-2015;12.7;2015-12-01 04:35
330020;30-11-2015;12.0;2015-11-30 06:33
330020;29-11-2015;11.1;2015-11-29 06:41
330020;28-11-2015;9.8;2015-11-28 06:24
330020;27-11-2015;7.9;2015-11-27 06:34
330020;26-11-2015;8.5;2015-11-26 06:33
330020;25-11-2015;9.0;2015-11-25 06:51
330020;24-11-2015;9.6;2015-11-24 07:12
330020;23-11-2015;10.0;2015-11-23 06:05
330020;22-11-2015;11.0;2015-11-22 06:16
330020;21-11-2015;11.3;2015-11-21 06:48
330020;20-11-2015;6.4;2015-11-20 06:04
330020;19-11-2015;8.4;2015-11-19 05:32
330020;18-11-2015;9.9;2015-11-18 06:16
330020;17-11-2015;12.5;2015-11-17 04:48
330020;16-11-2015;11.6;2015-11-16 06:34
330020;15-11-2015;11.2;2015-11-15 06:23
330020;14-11-2015;11.8;2015-11-14 06:15
330020;13-11-2015;10.0;2015-11-13 06:34
330020;12-11-2015;9.8;2015-11-12 05:46
330020;11-11-2015;12.7;2015-11-11 06:48
330020;10-11-2015;11.3;2015-11-10 01:55
330020;09-11-2015;9.5;2015-11-09 03:37
330020;08-11-2015;12.7;2015-11-08 00:37
330020;07-11-2015;13.0;2015-11-07 00:34
330020;06-11-2015;10.9;2015-11-06 06:14
330020;05-11-2015;9.4;2015-11-05 07:07
330020;04-11-2015;13.9;2015-11-04 04:14
330020;03-11-2015;10.9;2015-11-03 06:36
330020;02-11-2015;10.2;2015-11-02 03:06
330020;01-11-2015;8.4;2015-11-01 06:46
330020;31-10-2015;8.4;2015-10-31 07:01
330020;30-10-2015;12.7;2015-10-30 03:13
330020;29-10-2015;12.2;2015-10-29 00:00
330020;28-10-2015;12.1;2015-10-28 05:43
330020;27-10-2015;12.8;2015-10-27 05:25
330020;26-10-2015;8.6;2015-10-26 06:24
330020;25-10-2015;8.1;2015-10-25 05:35
330020;24-10-2015;8.3;2015-10-24 07:29
330020;23-10-2015;7.3;2015-10-23 05:57
330020;22-10-2015;6.7;2015-10-22 06:25
330020;21-10-2015;8.3;2015-10-21 04:54
330020;20-10-2015;4.9;2015-10-20 06:59
330020;19-10-2015;11.4;2015-10-19 08:25
330020;18-10-2015;9.9;2015-10-18 07:14
330020;17-10-2015;4.9;2015-10-17 04:21
330020;16-10-2015;7.5;2015-10-16 07:10
330020;15-10-2015;3.9;2015-10-15 03:57
330020;14-10-2015;7.3;2015-10-14 05:25
330020;13-10-2015;9.3;2015-10-13 05:14
330020;12-10-2015;10.2;2015-10-12 03:12
330020;11-10-2015;5.1;2015-10-11 06:20
330020;10-10-2015;4.6;2015-10-10 06:49
330020;09-10-2015;3.4;2015-10-09 06:18
330020;08-10-2015;3.3;2015-10-08 06:27
330020;07-10-2015;7.2;2015-10-07 06:56
330020;06-10-2015;10.0;2015-10-06 06:55
330020;05-10-2015;10.5;2015-10-05 00:22
330020;04-10-2015;9.0;2015-10-04 07:10
330020;03-10-2015;11.2;2015-10-03 04:48
330020;02-10-2015;7.7;2015-10-02 07:03
330020;01-10-2015;11.6;2015-10-01 07:37
330020;30-09-2015;11.2;2015-09-30 07:32
330020;29-09-2015;9.6;2015-09-29 06:52
330020;28-09-2015;10.9;2015-09-28 06:06
330020;27-09-2015;8.6;2015-09-27 01:51
330020;26-09-2015;7.8;2015-09-26 05:42
330020;25-09-2015;2.5;2015-09-25 04:17
330020;24-09-2015;9.2;2015-09-24 04:06
330020;23-09-2015;7.1;2015-09-23 07:40
330020;22-09-2015;9.6;2015-09-22 03:51
330020;21-09-2015;10.2;2015-09-21 02:46
330020;20-09-2015;11.6;2015-09-20 07:47
330020;19-09-2015;5.6;2015-09-19 04:34
330020;18-09-2015;5.3;2015-09-18 07:00
330020;17-09-2015;9.5;2015-09-17 08:09
330020;16-09-2015;6.3;2015-09-16 04:41
330020;15-09-2015;7.1;2015-09-15 05:31
330020;14-09-2015;12.0;2015-09-14 04:26
330020;13-09-2015;4.8;2015-09-13 08:35
330020;12-09-2015;2.8;2015-09-12 07:41
330020;11-09-2015;2.4;2015-09-11 07:20
330020;10-09-2015;7.4;2015-09-10 07:00
330020;09-09-2015;9.9;2015-09-09 04:25
330020;08-09-2015;5.9;2015-09-08 06:32
330020;07-09-2015;10.7;2015-09-07 04:53
330020;06-09-2015;10.3;2015-09-06 07:23
330020;05-09-2015;7.8;2015-09-05 07:26
330020;04-09-2015;7.9;2015-09-04 07:22
330020;03-09-2015;8.1;2015-09-03 07:44
330020;02-09-2015;8.5;2015-09-02 07:37
330020;01-09-2015;8.0;2015-09-01 07:48
330020;31-08-2015;7.8;2015-08-31 07:24
330020;30-08-2015;6.9;2015-08-30 07:39
330020;29-08-2015;6.4;2015-08-29 04:49
330020;28-08-2015;10.4;2015-08-28 07:47
330020;27-08-2015;8.6;2015-08-27 05:57
330020;26-08-2015;9.7;2015-08-26 07:02
330020;25-08-2015;8.4;2015-08-25 07:52
330020;24-08-2015;6.3;2015-08-24 07:32
330020;23-08-2015;8.6;2015-08-23 08:40
330020;22-08-2015;4.5;2015-08-22 08:06
330020;21-08-2015;10.4;2015-08-21 05:50
330020;20-08-2015;10.1;2015-08-20 04:29
330020;19-08-2015;4.1;2015-08-19 07:12
330020;18-08-2015;3.2;2015-08-18 07:02
330020;17-08-2015;6.0;2015-08-17 01:14
330020;16-08-2015;2.9;2015-08-16 08:45
330020;15-08-2015;6.9;2015-08-15 05:55
330020;14-08-2015;4.6;2015-08-14 02:48
330020;13-08-2015;4.2;2015-08-13 02:02
330020;12-08-2015;6.5;2015-08-12 00:32
330020;11-08-2015;4.1;2015-08-11 04:43
330020;10-08-2015;7.6;2015-08-10 07:04
330020;09-08-2015;8.5;2015-08-09 07:10
330020;08-08-2015;8.3;2015-08-08 07:49
330020;07-08-2015;5.1;2015-08-07 05:26
330020;06-08-2015;9.4;2015-08-06 03:58
330020;05-08-2015;13.4;2015-08-05 06:54
330020;04-08-2015;7.2;2015-08-04 06:00
330020;03-08-2015;5.0;2015-08-03 05:16
330020;02-08-2015;9.0;2015-08-02 08:38
330020;01-08-2015;8.3;2015-08-01 07:53
330020;31-07-2015;4.4;2015-07-31 07:33
330020;30-07-2015;4.5;2015-07-30 08:23
330020;29-07-2015;4.3;2015-07-29 06:46
330020;28-07-2015;7.7;2015-07-28 08:11
330020;27-07-2015;4.0;2015-07-27 06:50
330020;26-07-2015;6.1;2015-07-26 08:42
330020;25-07-2015;6.7;2015-07-25 02:09
330020;24-07-2015;2.7;2015-07-24 06:28
330020;23-07-2015;1.4;2015-07-23 07:30
330020;22-07-2015;0.2;2015-07-22 06:29
330020;21-07-2015;0.0;2015-07-21 07:25
330020;20-07-2015;0.2;2015-07-20 08:33
330020;19-07-2015;4.5;2015-07-19 05:08
330020;18-07-2015;2.0;2015-07-18 07:03
330020;17-07-2015;3.9;2015-07-17 01:45
330020;16-07-2015;4.2;2015-07-16 07:50
330020;15-07-2015;2.0;2015-07-15 03:37
330020;14-07-2015;1.1;2015-07-14 07:16
330020;13-07-2015;5.8;2015-07-13 08:49
330020;12-07-2015;9.1;2015-07-12 00:00
330020;11-07-2015;10.0;2015-07-11 08:22
330020;10-07-2015;9.7;2015-07-10 02:52
330020;09-07-2015;9.9;2015-07-09 04:35
330020;08-07-2015;6.6;2015-07-08 02:15
330020;07-07-2015;2.1;2015-07-07 06:15
330020;06-07-2015;4.2;2015-07-06 05:02
330020;05-07-2015;6.4;2015-07-05 06:51
330020;04-07-2015;0.5;2015-07-04 04:46
330020;03-07-2015;1.4;2015-07-03 08:38
330020;02-07-2015;6.9;2015-07-02 01:00
330020;01-07-2015;5.2;2015-07-01 00:03
330020;30-06-2015;2.4;2015-06-30 03:35
330020;29-06-2015;0.1;2015-06-29 08:33
330020;28-06-2015;1.5;2015-06-28 08:47
330020;27-06-2015;2.7;2015-06-27 08:45
330020;26-06-2015;2.5;2015-06-26 06:49
330020;25-06-2015;2.9;2015-06-25 07:26
330020;24-06-2015;2.8;2015-06-24 06:24
330020;23-06-2015;3.3;2015-06-23 06:04
330020;22-06-2015;4.0;2015-06-22 07:51
330020;21-06-2015;3.7;2015-06-21 06:06
330020;20-06-2015;3.4;2015-06-20 08:29
330020;19-06-2015;1.9;2015-06-19 05:47
330020;18-06-2015;-0.7;2015-06-18 07:13
330020;17-06-2015;0.2;2015-06-17 05:51
330020;16-06-2015;-0.3;2015-06-16 05:59
330020;15-06-2015;-1.3;2015-06-15 07:19
330020;14-06-2015;-0.5;2015-06-14 08:04
330020;13-06-2015;3.3;2015-06-13 05:18
330020;12-06-2015;1.1;2015-06-12 06:44
330020;11-06-2015;2.0;2015-06-11 07:48
330020;10-06-2015;5.5;2015-06-10 05:08
330020;09-06-2015;5.1;2015-06-09 03:53
330020;08-06-2015;4.9;2015-06-08 07:26
330020;07-06-2015;6.4;2015-06-07 07:34
330020;06-06-2015;5.8;2015-06-06 08:12
330020;05-06-2015;4.7;2015-06-05 07:53
330020;04-06-2015;9.3;2015-06-04 04:39
330020;03-06-2015;7.6;2015-06-03 04:28
330020;02-06-2015;5.9;2015-06-02 06:47
330020;01-06-2015;6.1;2015-06-01 02:14
330020;31-05-2015;3.9;2015-05-31 06:19
330020;30-05-2015;4.7;2015-05-30 06:53
330020;29-05-2015;9.3;2015-05-29 07:04
330020;28-05-2015;7.4;2015-05-28 04:31
330020;27-05-2015;3.5;2015-05-27 06:51
330020;26-05-2015;2.8;2015-05-26 08:13
330020;25-05-2015;1.5;2015-05-25 01:00
330020;24-05-2015;1.7;2015-05-24 08:48
330020;23-05-2015;6.8;2015-05-23 01:41
330020;22-05-2015;6.2;2015-05-22 05:48
330020;21-05-2015;7.1;2015-05-21 08:45
330020;20-05-2015;9.9;2015-05-20 03:35
330020;19-05-2015;7.5;2015-05-19 08:17
330020;18-05-2015;6.2;2015-05-18 08:00
330020;17-05-2015;5.4;2015-05-17 07:00
330020;16-05-2015;5.2;2015-05-16 08:15
330020;15-05-2015;8.1;2015-05-15 07:56
330020;14-05-2015;4.7;2015-05-14 06:35
330020;13-05-2015;5.1;2015-05-13 07:13
330020;12-05-2015;6.6;2015-05-12 06:32
330020;11-05-2015;5.7;2015-05-11 07:30
330020;10-05-2015;4.8;2015-05-10 08:31
330020;09-05-2015;6.0;2015-05-09 08:27
330020;08-05-2015;9.2;2015-05-08 06:30
330020;07-05-2015;11.0;2015-05-06 23:14
330020;06-05-2015;5.5;2015-05-06 07:54
330020;05-05-2015;5.3;2015-05-05 07:55
330020;04-05-2015;5.1;2015-05-04 07:27
330020;03-05-2015;6.2;2015-05-03 08:24
330020;02-05-2015;9.9;2015-05-02 08:49
330020;01-05-2015;10.9;2015-05-01 08:30
330020;30-04-2015;8.4;2015-04-30 07:52
330020;29-04-2015;8.1;2015-04-29 07:20
330020;28-04-2015;8.4;2015-04-28 08:11
330020;27-04-2015;8.6;2015-04-27 05:59
330020;26-04-2015;8.3;2015-04-26 04:36
330020;25-04-2015;7.5;2015-04-25 08:32
330020;24-04-2015;8.3;2015-04-24 08:12
330020;23-04-2015;8.4;2015-04-23 06:09
330020;22-04-2015;7.9;2015-04-22 07:59
330020;21-04-2015;7.0;2015-04-21 07:12
330020;20-04-2015;10.0;2015-04-20 04:59
330020;19-04-2015;9.0;2015-04-19 06:08
330020;18-04-2015;6.8;2015-04-18 07:49
330020;17-04-2015;6.1;2015-04-17 06:44
330020;16-04-2015;11.1;2015-04-16 08:17
330020;15-04-2015;10.6;2015-04-15 04:22
330020;14-04-2015;9.9;2015-04-14 07:13
330020;13-04-2015;10.2;2015-04-13 07:39
330020;12-04-2015;9.7;2015-04-12 08:14
330020;11-04-2015;8.8;2015-04-11 07:30
330020;10-04-2015;9.8;2015-04-10 06:09
330020;09-04-2015;10.0;2015-04-09 08:05
330020;08-04-2015;10.2;2015-04-08 05:50
330020;07-04-2015;13.9;2015-04-07 06:05
330020;06-04-2015;10.9;2015-04-06 07:11
330020;05-04-2015;10.7;2015-04-05 08:20
330020;04-04-2015;10.6;2015-04-04 07:59
330020;03-04-2015;9.5;2015-04-03 08:00
330020;02-04-2015;10.6;2015-04-02 06:35
330020;01-04-2015;10.5;2015-04-01 06:40
330020;31-03-2015;10.1;2015-03-31 07:11
330020;30-03-2015;13.8;2015-03-30 06:27
330020;29-03-2015;11.5;2015-03-29 07:51
330020;28-03-2015;12.2;2015-03-28 08:12
330020;27-03-2015;10.9;2015-03-27 07:12
330020;26-03-2015;14.3;2015-03-26 06:04
330020;25-03-2015;14.6;2015-03-25 05:48
330020;24-03-2015;16.1;2015-03-24 07:24
330020;23-03-2015;14.8;2015-03-23 04:29
330020;22-03-2015;12.7;2015-03-22 08:11
330020;21-03-2015;15.1;2015-03-21 08:08
330020;20-03-2015;14.3;2015-03-20 07:11
330020;19-03-2015;13.5;2015-03-19 07:12
330020;18-03-2015;13.0;2015-03-18 07:13
330020;17-03-2015;11.4;2015-03-17 07:34
330020;16-03-2015;11.7;2015-03-16 06:36
330020;15-03-2015;10.9;2015-03-15 07:36
330020;14-03-2015;11.2;2015-03-14 07:45
330020;13-03-2015;13.1;2015-03-13 07:42
330020;12-03-2015;14.4;2015-03-12 06:48
330020;11-03-2015;14.9;2015-03-11 07:17
330020;10-03-2015;13.6;2015-03-10 07:40
330020;09-03-2015;14.1;2015-03-09 06:45
330020;08-03-2015;12.9;2015-03-08 06:52
330020;07-03-2015;11.2;2015-03-07 07:15
330020;06-03-2015;12.2;2015-03-06 07:47
330020;05-03-2015;11.5;2015-03-05 07:35
330020;04-03-2015;12.1;2015-03-04 07:52
330020;03-03-2015;11.6;2015-03-03 07:15
330020;02-03-2015;12.8;2015-03-02 06:57
330020;01-03-2015;12.1;2015-03-01 07:42
330020;28-02-2015;13.8;2015-02-28 08:02
330020;27-02-2015;12.9;2015-02-27 05:41
330020;26-02-2015;12.4;2015-02-26 07:30
330020;25-02-2015;13.3;2015-02-25 05:09
330020;24-02-2015;12.7;2015-02-24 06:33
330020;23-02-2015;13.4;2015-02-23 07:32
330020;22-02-2015;12.2;2015-02-22 07:15
330020;21-02-2015;11.9;2015-02-21 07:55
330020;20-02-2015;13.4;2015-02-20 02:12
330020;19-02-2015;10.0;2015-02-19 06:26
330020;18-02-2015;12.4;2015-02-18 07:18
330020;17-02-2015;13.6;2015-02-17 05:44
330020;16-02-2015;13.2;2015-02-16 07:25
330020;15-02-2015;12.9;2015-02-15 07:43
330020;14-02-2015;14.1;2015-02-14 07:32
330020;13-02-2015;16.0;2015-02-13 06:46
330020;12-02-2015;14.8;2015-02-12 07:08
330020;11-02-2015;14.6;2015-02-11 06:34
330020;10-02-2015;13.5;2015-02-10 06:47
330020;09-02-2015;13.2;2015-02-09 07:09
330020;08-02-2015;14.2;2015-02-08 07:10
330020;07-02-2015;13.7;2015-02-07 07:21
330020;06-02-2015;14.3;2015-02-06 07:19
330020;05-02-2015;13.7;2015-02-05 07:05
330020;04-02-2015;13.0;2015-02-04 07:08
330020;03-02-2015;14.0;2015-02-03 06:55
330020;02-02-2015;15.0;2015-02-02 07:13
330020;01-02-2015;14.1;2015-02-01 07:26
330020;31-01-2015;13.8;2015-01-31 07:07
330020;30-01-2015;13.7;2015-01-30 07:04
330020;29-01-2015;13.4;2015-01-29 06:43
330020;28-01-2015;14.1;2015-01-28 07:03
330020;27-01-2015;15.0;2015-01-27 06:13
330020;26-01-2015;14.6;2015-01-26 06:57
330020;25-01-2015;14.9;2015-01-25 06:30
330020;24-01-2015;13.7;2015-01-24 07:15
330020;23-01-2015;14.2;2015-01-23 07:05
330020;22-01-2015;13.8;2015-01-22 05:46
330020;21-01-2015;13.5;2015-01-21 07:40
330020;20-01-2015;14.5;2015-01-20 03:51
330020;19-01-2015;15.1;2015-01-19 02:44
330020;18-01-2015;13.2;2015-01-18 07:09
330020;17-01-2015;14.1;2015-01-17 07:38
330020;16-01-2015;13.9;2015-01-16 07:02
330020;15-01-2015;13.4;2015-01-15 06:48
330020;14-01-2015;13.5;2015-01-14 07:11
330020;13-01-2015;12.2;2015-01-13 06:57
330020;12-01-2015;13.2;2015-01-12 06:59
330020;11-01-2015;14.6;2015-01-11 06:49
330020;10-01-2015;13.7;2015-01-10 06:37
330020;09-01-2015;14.9;2015-01-09 06:54
330020;08-01-2015;13.5;2015-01-08 04:47
330020;07-01-2015;13.3;2015-01-07 04:18
330020;06-01-2015;12.7;2015-01-06 06:28
330020;05-01-2015;14.3;2015-01-05 06:52
330020;04-01-2015;13.8;2015-01-04 07:06
330020;03-01-2015;12.0;2015-01-03 06:33
330020;02-01-2015;12.4;2015-01-02 07:02
330020;01-01-2015;14.6;2015-01-01 06:10
