CodigoNacional;Fecha;TnAM;FechaHora
330020;31-12-2023;12.1;2023-12-31 06:49
330020;30-12-2023;13.4;2023-12-30 06:11
330020;29-12-2023;11.7;2023-12-29 05:55
330020;28-12-2023;13.4;2023-12-28 05:54
330020;27-12-2023;13.8;2023-12-27 06:56
330020;26-12-2023;14.2;2023-12-26 05:58
330020;25-12-2023;13.1;2023-12-25 06:10
330020;24-12-2023;11.5;2023-12-24 06:05
330020;23-12-2023;17.0;2023-12-23 06:20
330020;22-12-2023;11.1;2023-12-22 06:31
330020;21-12-2023;11.3;2023-12-21 06:24
330020;20-12-2023;8.8;2023-12-20 05:51
330020;19-12-2023;11.6;2023-12-19 07:10
330020;18-12-2023;9.3;2023-12-18 06:37
330020;17-12-2023;9.2;2023-12-17 05:41
330020;16-12-2023;10.1;2023-12-16 05:18
330020;15-12-2023;10.0;2023-12-15 06:40
330020;14-12-2023;15.0;2023-12-14 08:50
330020;13-12-2023;12.9;2023-12-13 06:23
330020;12-12-2023;11.5;2023-12-12 05:57
330020;11-12-2023;12.1;2023-12-11 06:39
330020;10-12-2023;12.3;2023-12-10 06:24
330020;09-12-2023;11.1;2023-12-09 07:01
330020;08-12-2023;11.5;2023-12-08 06:43
330020;07-12-2023;10.7;2023-12-07 06:24
330020;06-12-2023;7.6;2023-12-06 06:15
330020;05-12-2023;8.7;2023-12-05 06:58
330020;04-12-2023;10.1;2023-12-04 06:05
330020;03-12-2023;8.9;2023-12-03 06:38
330020;02-12-2023;8.9;2023-12-02 05:57
330020;01-12-2023;10.9;2023-12-01 05:57
330020;30-11-2023;11.1;2023-11-30 06:55
330020;29-11-2023;8.8;2023-11-29 06:44
330020;28-11-2023;12.3;2023-11-28 01:41
330020;27-11-2023;11.0;2023-11-27 06:48
330020;26-11-2023;11.6;2023-11-26 06:21
330020;25-11-2023;10.1;2023-11-25 06:18
330020;24-11-2023;12.8;2023-11-24 06:51
330020;23-11-2023;11.1;2023-11-23 06:56
330020;22-11-2023;9.5;2023-11-22 06:30
330020;21-11-2023;10.5;2023-11-21 07:01
330020;20-11-2023;7.6;2023-11-20 06:16
330020;19-11-2023;8.8;2023-11-19 07:05
330020;18-11-2023;5.7;2023-11-18 06:34
330020;17-11-2023;8.4;2023-11-17 03:21
330020;16-11-2023;5.4;2023-11-16 06:23
330020;15-11-2023;7.0;2023-11-15 05:48
330020;14-11-2023;7.6;2023-11-14 06:15
330020;13-11-2023;10.0;2023-11-13 07:15
330020;12-11-2023;8.1;2023-11-12 04:43
330020;11-11-2023;10.9;2023-11-11 06:23
330020;10-11-2023;11.7;2023-11-10 05:18
330020;09-11-2023;10.1;2023-11-09 06:09
330020;08-11-2023;8.8;2023-11-08 05:48
330020;07-11-2023;10.7;2023-11-07 00:42
330020;06-11-2023;8.7;2023-11-06 05:28
330020;05-11-2023;9.8;2023-11-05 07:10
330020;04-11-2023;8.5;2023-11-04 06:20
330020;03-11-2023;3.5;2023-11-03 06:02
330020;02-11-2023;4.2;2023-11-02 05:26
330020;01-11-2023;8.0;2023-11-01 03:42
330020;31-10-2023;9.6;2023-10-31 04:27
330020;30-10-2023;7.7;2023-10-30 06:01
330020;29-10-2023;9.2;2023-10-29 07:16
330020;28-10-2023;9.2;2023-10-28 01:54
330020;27-10-2023;7.4;2023-10-27 04:10
330020;26-10-2023;6.2;2023-10-26 07:05
330020;25-10-2023;7.7;2023-10-25 06:39
330020;24-10-2023;9.4;2023-10-24 04:26
330020;23-10-2023;10.9;2023-10-23 06:24
330020;22-10-2023;11.5;2023-10-22 06:57
330020;21-10-2023;10.5;2023-10-21 04:50
330020;20-10-2023;12.4;2023-10-20 06:13
330020;19-10-2023;6.7;2023-10-19 07:18
330020;18-10-2023;9.5;2023-10-18 05:07
330020;17-10-2023;7.1;2023-10-17 06:52
330020;16-10-2023;6.6;2023-10-16 05:49
330020;15-10-2023;6.5;2023-10-15 06:34
330020;14-10-2023;7.1;2023-10-14 06:55
330020;13-10-2023;6.6;2023-10-13 06:01
330020;12-10-2023;5.6;2023-10-12 07:17
330020;11-10-2023;6.8;2023-10-11 03:17
330020;10-10-2023;8.5;2023-10-10 06:19
330020;09-10-2023;7.1;2023-10-09 06:54
330020;08-10-2023;6.0;2023-10-08 07:46
330020;07-10-2023;4.7;2023-10-07 07:07
330020;06-10-2023;6.4;2023-10-06 07:35
330020;05-10-2023;4.9;2023-10-05 07:18
330020;04-10-2023;3.9;2023-10-04 06:57
330020;03-10-2023;8.2;2023-10-03 00:45
330020;02-10-2023;9.3;2023-10-02 07:22
330020;01-10-2023;9.5;2023-10-01 07:02
330020;30-09-2023;7.5;2023-09-30 07:41
330020;29-09-2023;5.5;2023-09-29 05:52
330020;28-09-2023;5.1;2023-09-28 06:49
330020;27-09-2023;3.8;2023-09-27 07:49
330020;26-09-2023;6.9;2023-09-26 07:22
330020;25-09-2023;5.5;2023-09-25 07:35
330020;24-09-2023;8.9;2023-09-24 01:32
330020;23-09-2023;10.5;2023-09-23 04:23
330020;22-09-2023;9.3;2023-09-22 03:30
330020;21-09-2023;9.4;2023-09-21 06:31
330020;20-09-2023;9.6;2023-09-20 05:01
330020;19-09-2023;8.5;2023-09-19 07:36
330020;18-09-2023;6.8;2023-09-18 00:48
330020;17-09-2023;10.2;2023-09-17 08:39
330020;16-09-2023;7.6;2023-09-16 07:51
330020;15-09-2023;7.3;2023-09-15 07:51
330020;14-09-2023;9.2;2023-09-14 05:38
330020;13-09-2023;3.7;2023-09-13 07:33
330020;12-09-2023;7.7;2023-09-12 07:34
330020;11-09-2023;8.1;2023-09-11 04:13
330020;10-09-2023;9.7;2023-09-10 07:31
330020;09-09-2023;10.1;2023-09-09 05:56
330020;08-09-2023;9.0;2023-09-08 05:56
330020;07-09-2023;5.8;2023-09-07 07:56
330020;06-09-2023;10.1;2023-09-06 07:34
330020;05-09-2023;7.5;2023-09-05 06:48
330020;04-09-2023;9.8;2023-09-04 02:43
330020;03-09-2023;9.1;2023-09-03 08:10
330020;02-09-2023;10.4;2023-09-02 07:35
330020;01-09-2023;11.1;2023-09-01 06:52
330020;31-08-2023;5.1;2023-08-31 06:42
330020;30-08-2023;7.1;2023-08-30 04:20
330020;29-08-2023;3.0;2023-08-29 06:49
330020;28-08-2023;10.8;2023-08-28 00:40
330020;27-08-2023;1.9;2023-08-27 07:04
330020;26-08-2023;2.8;2023-08-26 06:54
330020;25-08-2023;2.8;2023-08-25 07:18
330020;24-08-2023;5.2;2023-08-24 06:50
330020;23-08-2023;7.6;2023-08-23 03:45
330020;22-08-2023;11.8;2023-08-22 00:04
330020;21-08-2023;9.5;2023-08-21 04:56
330020;20-08-2023;9.5;2023-08-20 07:31
330020;19-08-2023;9.2;2023-08-19 07:09
330020;18-08-2023;8.4;2023-08-18 06:31
330020;17-08-2023;10.3;2023-08-17 07:22
330020;16-08-2023;9.9;2023-08-16 06:56
330020;15-08-2023;9.3;2023-08-15 03:05
330020;14-08-2023;6.2;2023-08-14 07:14
330020;13-08-2023;4.9;2023-08-13 07:32
330020;12-08-2023;4.4;2023-08-12 07:35
330020;11-08-2023;6.3;2023-08-11 03:44
330020;10-08-2023;6.9;2023-08-10 06:42
330020;09-08-2023;9.3;2023-08-09 07:16
330020;08-08-2023;6.2;2023-08-08 07:12
330020;07-08-2023;3.5;2023-08-07 06:54
330020;06-08-2023;5.4;2023-08-06 07:11
330020;05-08-2023;5.7;2023-08-05 04:29
330020;04-08-2023;5.4;2023-08-04 06:49
330020;03-08-2023;5.1;2023-08-03 07:10
330020;02-08-2023;5.6;2023-08-02 06:56
330020;01-08-2023;4.9;2023-08-01 06:10
330020;31-07-2023;7.1;2023-07-31 07:23
330020;30-07-2023;8.3;2023-07-30 05:30
330020;29-07-2023;6.4;2023-07-29 07:39
330020;28-07-2023;4.3;2023-07-28 06:11
330020;27-07-2023;4.1;2023-07-27 07:39
330020;26-07-2023;4.8;2023-07-26 03:53
330020;25-07-2023;4.6;2023-07-25 07:17
330020;24-07-2023;3.1;2023-07-24 07:43
330020;23-07-2023;3.9;2023-07-23 07:49
330020;22-07-2023;9.4;2023-07-22 00:27
330020;21-07-2023;8.3;2023-07-21 06:22
330020;20-07-2023;5.5;2023-07-20 06:55
330020;19-07-2023;9.7;2023-07-19 05:07
330020;18-07-2023;7.8;2023-07-18 03:50
330020;17-07-2023;2.8;2023-07-17 07:16
330020;16-07-2023;3.1;2023-07-16 08:42
330020;15-07-2023;6.4;2023-07-15 07:11
330020;14-07-2023;5.3;2023-07-14 03:59
330020;13-07-2023;2.9;2023-07-13 06:56
330020;12-07-2023;8.4;2023-07-12 06:33
330020;11-07-2023;5.2;2023-07-11 06:55
330020;10-07-2023;1.7;2023-07-10 07:33
330020;09-07-2023;7.9;2023-07-09 00:00
330020;08-07-2023;3.3;2023-07-08 03:35
330020;07-07-2023;5.8;2023-07-07 06:37
330020;06-07-2023;6.8;2023-07-06 07:36
330020;05-07-2023;2.7;2023-07-05 06:37
330020;04-07-2023;3.7;2023-07-04 06:37
330020;03-07-2023;3.0;2023-07-03 00:39
330020;02-07-2023;6.8;2023-07-02 00:40
330020;01-07-2023;3.4;2023-07-01 07:21
330020;30-06-2023;2.8;2023-06-30 07:36
330020;29-06-2023;2.3;2023-06-29 06:56
330020;28-06-2023;1.9;2023-06-28 07:18
330020;27-06-2023;5.4;2023-06-27 05:49
330020;26-06-2023;10.9;2023-06-26 03:29
330020;25-06-2023;10.8;2023-06-24 23:21
330020;24-06-2023;13.1;2023-06-24 04:59
330020;23-06-2023;13.2;2023-06-22 23:31
330020;22-06-2023;10.5;2023-06-22 07:05
330020;21-06-2023;8.2;2023-06-21 06:20
330020;20-06-2023;7.4;2023-06-20 04:29
330020;19-06-2023;7.0;2023-06-19 06:43
330020;18-06-2023;3.3;2023-06-18 06:56
330020;17-06-2023;3.7;2023-06-17 07:17
330020;16-06-2023;3.0;2023-06-16 07:39
330020;15-06-2023;2.7;2023-06-15 07:35
330020;14-06-2023;-1.4;2023-06-14 07:33
330020;13-06-2023;-1.5;2023-06-13 07:45
330020;12-06-2023;-1.3;2023-06-12 07:50
330020;11-06-2023;-0.1;2023-06-11 08:01
330020;10-06-2023;8.1;2023-06-09 23:19
330020;09-06-2023;11.4;2023-06-09 06:26
330020;08-06-2023;6.2;2023-06-08 07:09
330020;07-06-2023;7.5;2023-06-07 06:58
330020;06-06-2023;6.7;2023-06-06 02:32
330020;05-06-2023;6.5;2023-06-05 06:25
330020;04-06-2023;7.1;2023-06-04 07:15
330020;03-06-2023;8.9;2023-06-02 23:44
330020;02-06-2023;6.9;2023-06-02 01:32
330020;01-06-2023;5.6;2023-06-01 07:22
330020;31-05-2023;5.0;2023-05-31 07:40
330020;30-05-2023;6.4;2023-05-30 04:33
330020;29-05-2023;8.5;2023-05-29 07:38
330020;28-05-2023;5.3;2023-05-28 05:09
330020;27-05-2023;6.2;2023-05-27 06:21
330020;26-05-2023;4.0;2023-05-26 07:36
330020;25-05-2023;9.0;2023-05-25 06:21
330020;24-05-2023;6.9;2023-05-24 01:46
330020;23-05-2023;9.5;2023-05-23 03:49
330020;22-05-2023;8.2;2023-05-22 07:04
330020;21-05-2023;7.4;2023-05-21 00:50
330020;20-05-2023;4.8;2023-05-20 07:14
330020;19-05-2023;7.5;2023-05-19 07:22
330020;18-05-2023;5.7;2023-05-18 06:56
330020;17-05-2023;10.0;2023-05-17 07:34
330020;16-05-2023;8.7;2023-05-16 00:30
330020;15-05-2023;11.4;2023-05-14 22:43
330020;14-05-2023;7.0;2023-05-14 07:01
330020;13-05-2023;7.6;2023-05-13 07:29
330020;12-05-2023;7.9;2023-05-12 06:56
330020;11-05-2023;8.1;2023-05-11 07:39
330020;10-05-2023;7.1;2023-05-10 07:03
330020;09-05-2023;5.4;2023-05-09 06:36
330020;08-05-2023;3.3;2023-05-08 07:35
330020;07-05-2023;2.8;2023-05-07 07:08
330020;06-05-2023;4.6;2023-05-06 05:22
330020;05-05-2023;4.5;2023-05-05 07:01
330020;04-05-2023;3.8;2023-05-04 07:22
330020;03-05-2023;3.5;2023-05-03 07:08
330020;02-05-2023;2.9;2023-05-02 07:01
330020;01-05-2023;3.5;2023-05-01 07:36
330020;30-04-2023;10.8;2023-04-30 07:46
330020;29-04-2023;12.8;2023-04-28 20:40
330020;28-04-2023;10.3;2023-04-28 03:40
330020;27-04-2023;8.0;2023-04-27 06:09
330020;26-04-2023;12.3;2023-04-26 06:52
330020;25-04-2023;7.8;2023-04-25 06:53
330020;24-04-2023;7.8;2023-04-24 04:21
330020;23-04-2023;9.5;2023-04-23 07:39
330020;22-04-2023;7.2;2023-04-22 07:27
330020;21-04-2023;10.4;2023-04-21 03:48
330020;20-04-2023;7.2;2023-04-20 06:48
330020;19-04-2023;5.2;2023-04-19 07:01
330020;18-04-2023;5.3;2023-04-18 04:11
330020;17-04-2023;5.9;2023-04-17 06:34
330020;16-04-2023;7.6;2023-04-16 04:45
330020;15-04-2023;9.8;2023-04-15 02:28
330020;14-04-2023;8.4;2023-04-14 06:28
330020;13-04-2023;10.9;2023-04-13 07:12
330020;12-04-2023;10.7;2023-04-12 09:00
330020;11-04-2023;9.9;2023-04-11 07:20
330020;10-04-2023;9.6;2023-04-10 06:54
330020;09-04-2023;8.6;2023-04-09 05:38
330020;08-04-2023;9.6;2023-04-08 06:55
330020;07-04-2023;10.1;2023-04-07 07:07
330020;06-04-2023;10.8;2023-04-06 07:14
330020;05-04-2023;10.3;2023-04-05 05:28
330020;04-04-2023;10.7;2023-04-04 07:06
330020;03-04-2023;11.2;2023-04-03 06:28
330020;02-04-2023;12.2;2023-04-02 07:22
330020;01-04-2023;11.2;2023-04-01 05:26
330020;31-03-2023;10.2;2023-03-31 07:28
330020;30-03-2023;11.0;2023-03-30 06:48
330020;29-03-2023;11.6;2023-03-29 07:37
330020;28-03-2023;10.9;2023-03-28 07:24
330020;27-03-2023;11.3;2023-03-27 07:48
330020;26-03-2023;11.7;2023-03-26 07:57
330020;25-03-2023;11.8;2023-03-25 07:41
330020;24-03-2023;13.6;2023-03-24 06:01
330020;23-03-2023;12.1;2023-03-23 07:49
